dataset,model,case_id,qid,category
control,Gemini 2.5 Pro,gatsby_ch02,Q09,attempt
control,Gemini 2.5 Pro,gatsby_ch02,Q10,attempt
control,Gemini 2.5 Pro,gatsby_ch02,Q11,empty
control,Gemini 2.5 Pro,gatsby_ch02,Q12,attempt
control,Gemini 2.5 Pro,gatsby_ch02,Q13,attempt
control,Gemini 2.5 Pro,gatsby_ch02,Q21,empty
control,Gemini 2.5 Pro,gatsby_ch02,Q22,attempt
control,Gemini 2.5 Pro,gatsby_ch02,Q23,attempt
control,Gemini 2.5 Pro,gatsby_ch02,Q24,unknown_bare
control,Gemini 2.5 Pro,gatsby_ch03,Q07,attempt
control,Gemini 2.5 Pro,gatsby_ch03,Q08,attempt
control,Gemini 2.5 Pro,gatsby_ch03,Q09,attempt
control,Gemini 2.5 Pro,gatsby_ch03,Q10,attempt
control,Gemini 2.5 Pro,gatsby_ch03,Q11,attempt
control,Gemini 2.5 Pro,gatsby_ch03,Q12,attempt
control,Gemini 2.5 Pro,gatsby_ch03,Q13,attempt
control,Gemini 2.5 Pro,gatsby_ch03,Q21,attempt
control,Gemini 2.5 Pro,gatsby_ch03,Q22,unknown_bare
control,Gemini 2.5 Pro,gatsby_ch03,Q23,attempt
control,Gemini 2.5 Pro,gatsby_ch03,Q24,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q07,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q08,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q09,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q10,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q11,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q12,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q13,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q21,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q22,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q23,attempt
control,Gemini 2.5 Pro,gatsby_ch04,Q24,attempt
control,Gemini 2.5 Pro,gatsby_ch05,Q07,attempt
control,Gemini 2.5 Pro,gatsby_ch05,Q08,attempt
control,Gemini 2.5 Pro,gatsby_ch05,Q09,attempt
control,Gemini 2.5 Pro,gatsby_ch05,Q10,attempt
control,Gemini 2.5 Pro,gatsby_ch05,Q11,attempt
control,Gemini 2.5 Pro,gatsby_ch05,Q12,attempt
control,Gemini 2.5 Pro,gatsby_ch05,Q13,attempt
control,Gemini 2.5 Pro,gatsby_ch05,Q21,unknown_explained
control,Gemini 2.5 Pro,gatsby_ch05,Q22,unknown_explained
control,Gemini 2.5 Pro,gatsby_ch05,Q23,unknown_explained
control,Gemini 2.5 Pro,gatsby_ch05,Q24,unknown_explained
control,Gemini 2.5 Pro,gatsby_ch06,Q07,attempt
control,Gemini 2.5 Pro,gatsby_ch06,Q08,attempt
control,Gemini 2.5 Pro,gatsby_ch06,Q09,attempt
control,Gemini 2.5 Pro,gatsby_ch06,Q10,unknown_bare
control,Gemini 2.5 Pro,gatsby_ch06,Q11,attempt
control,Gemini 2.5 Pro,gatsby_ch06,Q12,attempt
control,Gemini 2.5 Pro,gatsby_ch06,Q13,attempt
control,Gemini 2.5 Pro,gatsby_ch06,Q21,empty
control,Gemini 2.5 Pro,gatsby_ch06,Q22,unknown_bare
control,Gemini 2.5 Pro,gatsby_ch06,Q23,empty
control,Gemini 2.5 Pro,gatsby_ch06,Q24,empty
control,Gemini 2.5 Pro,gatsby_ch07,Q07,attempt
control,Gemini 2.5 Pro,gatsby_ch07,Q08,attempt
control,Gemini 2.5 Pro,gatsby_ch07,Q09,attempt
control,Gemini 2.5 Pro,gatsby_ch07,Q10,attempt
control,Gemini 2.5 Pro,gatsby_ch07,Q11,attempt
control,Gemini 2.5 Pro,gatsby_ch07,Q12,attempt
control,Gemini 2.5 Pro,gatsby_ch07,Q13,attempt
control,Gemini 2.5 Pro,gatsby_ch07,Q21,empty
control,Gemini 2.5 Pro,gatsby_ch07,Q22,empty
control,Gemini 2.5 Pro,gatsby_ch07,Q23,attempt
control,Gemini 2.5 Pro,gatsby_ch07,Q24,attempt
control,Gemini 2.5 Pro,gatsby_ch08,Q07,attempt
control,Gemini 2.5 Pro,gatsby_ch08,Q08,attempt
control,Gemini 2.5 Pro,gatsby_ch08,Q09,attempt
control,Gemini 2.5 Pro,gatsby_ch08,Q10,attempt
control,Gemini 2.5 Pro,gatsby_ch08,Q11,attempt
control,Gemini 2.5 Pro,gatsby_ch08,Q12,unknown_bare
control,Gemini 2.5 Pro,gatsby_ch08,Q13,attempt
control,Gemini 2.5 Pro,gatsby_ch08,Q21,attempt
control,Gemini 2.5 Pro,gatsby_ch08,Q22,attempt
control,Gemini 2.5 Pro,gatsby_ch08,Q23,attempt
control,Gemini 2.5 Pro,gatsby_ch08,Q24,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q07,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q08,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q09,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q10,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q11,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q12,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q13,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q21,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q22,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q23,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch01,Q24,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch02,Q21,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch02,Q22,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch02,Q23,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch02,Q24,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q07,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q08,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q09,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q10,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q11,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q12,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q13,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q21,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q22,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q23,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch03,Q24,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q07,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q08,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q09,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q10,refusal_policy
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q11,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q12,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q13,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q21,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q22,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q23,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch04,Q24,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q07,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q08,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q09,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q10,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q11,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q12,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q13,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q21,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q22,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q23,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch05,Q24,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q07,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q08,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q09,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q10,refusal_policy
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q11,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q12,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q13,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q21,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q22,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q23,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch06,Q24,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q07,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q08,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q09,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q10,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q11,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q12,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q13,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q21,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q22,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q23,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch07,Q24,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q07,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q08,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q09,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q10,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q11,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q12,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q13,attempt
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q21,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q22,empty
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q23,unknown_bare
control,Gemini 2.5 Pro,gatsby_shuf_ch08,Q24,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q07,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q08,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q09,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q10,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q11,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q12,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q13,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q21,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q22,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q23,attempt
control,Gemini 2.5 Pro,mobydick_ch01,Q24,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q07,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q08,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q09,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q10,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q11,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q12,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q13,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q21,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q22,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q23,attempt
control,Gemini 2.5 Pro,mobydick_ch02,Q24,attempt
control,Gemini 2.5 Pro,mobydick_ch03,Q07,attempt
control,Gemini 2.5 Pro,mobydick_ch03,Q08,attempt
control,Gemini 2.5 Pro,mobydick_ch03,Q09,attempt
control,Gemini 2.5 Pro,mobydick_ch03,Q10,attempt
control,Gemini 2.5 Pro,mobydick_ch03,Q11,attempt
control,Gemini 2.5 Pro,mobydick_ch03,Q12,attempt
control,Gemini 2.5 Pro,mobydick_ch03,Q13,attempt
control,Gemini 2.5 Pro,mobydick_ch03,Q21,attempt
control,Gemini 2.5 Pro,mobydick_ch03,Q22,attempt
control,Gemini 2.5 Pro,mobydick_ch03,Q23,empty
control,Gemini 2.5 Pro,mobydick_ch03,Q24,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q07,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q08,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q09,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q10,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q11,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q12,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q13,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q21,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q22,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q23,attempt
control,Gemini 2.5 Pro,mobydick_ch04,Q24,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q07,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q08,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q09,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q10,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q11,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q12,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q13,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q21,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q22,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q23,attempt
control,Gemini 2.5 Pro,mobydick_ch05,Q24,attempt
control,Gemini 2.5 Pro,mobydick_ch06,Q07,attempt
control,Gemini 2.5 Pro,mobydick_ch06,Q08,attempt
control,Gemini 2.5 Pro,mobydick_ch06,Q09,attempt
control,Gemini 2.5 Pro,mobydick_ch06,Q10,attempt
control,Gemini 2.5 Pro,mobydick_ch06,Q11,attempt
control,Gemini 2.5 Pro,mobydick_ch06,Q12,attempt
control,Gemini 2.5 Pro,mobydick_ch06,Q13,attempt
control,Gemini 2.5 Pro,mobydick_ch06,Q21,unknown_bare
control,Gemini 2.5 Pro,mobydick_ch06,Q22,attempt
control,Gemini 2.5 Pro,mobydick_ch06,Q23,attempt
control,Gemini 2.5 Pro,mobydick_ch06,Q24,attempt
control,Gemini 2.5 Pro,mobydick_ch07,Q07,attempt
control,Gemini 2.5 Pro,mobydick_ch07,Q08,attempt
control,Gemini 2.5 Pro,mobydick_ch07,Q09,attempt
control,Gemini 2.5 Pro,mobydick_ch07,Q10,attempt
control,Gemini 2.5 Pro,mobydick_ch07,Q11,attempt
control,Gemini 2.5 Pro,mobydick_ch07,Q12,attempt
control,Gemini 2.5 Pro,mobydick_ch07,Q13,empty
control,Gemini 2.5 Pro,mobydick_ch07,Q21,attempt
control,Gemini 2.5 Pro,mobydick_ch07,Q22,attempt
control,Gemini 2.5 Pro,mobydick_ch07,Q23,attempt
control,Gemini 2.5 Pro,mobydick_ch07,Q24,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q07,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q08,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q09,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q10,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q11,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q12,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q13,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q21,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q22,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q23,attempt
control,Gemini 2.5 Pro,mobydick_ch08,Q24,attempt
control,Gemini 2.5 Pro,pride_ch01,Q07,attempt
control,Gemini 2.5 Pro,pride_ch01,Q08,attempt
control,Gemini 2.5 Pro,pride_ch01,Q09,attempt
control,Gemini 2.5 Pro,pride_ch01,Q10,attempt
control,Gemini 2.5 Pro,pride_ch01,Q11,attempt
control,Gemini 2.5 Pro,pride_ch01,Q12,attempt
control,Gemini 2.5 Pro,pride_ch01,Q13,attempt
control,Gemini 2.5 Pro,pride_ch01,Q21,attempt
control,Gemini 2.5 Pro,pride_ch01,Q22,attempt
control,Gemini 2.5 Pro,pride_ch01,Q23,attempt
control,Gemini 2.5 Pro,pride_ch01,Q24,unknown_bare
control,Gemini 2.5 Pro,pride_ch02,Q07,attempt
control,Gemini 2.5 Pro,pride_ch02,Q08,attempt
control,Gemini 2.5 Pro,pride_ch02,Q09,attempt
control,Gemini 2.5 Pro,pride_ch02,Q10,attempt
control,Gemini 2.5 Pro,pride_ch02,Q11,attempt
control,Gemini 2.5 Pro,pride_ch02,Q12,attempt
control,Gemini 2.5 Pro,pride_ch02,Q13,empty
control,Gemini 2.5 Pro,pride_ch02,Q21,attempt
control,Gemini 2.5 Pro,pride_ch02,Q22,attempt
control,Gemini 2.5 Pro,pride_ch02,Q23,attempt
control,Gemini 2.5 Pro,pride_ch02,Q24,attempt
control,Gemini 2.5 Pro,pride_ch03,Q07,attempt
control,Gemini 2.5 Pro,pride_ch03,Q08,attempt
control,Gemini 2.5 Pro,pride_ch03,Q09,attempt
control,Gemini 2.5 Pro,pride_ch03,Q10,attempt
control,Gemini 2.5 Pro,pride_ch03,Q11,attempt
control,Gemini 2.5 Pro,pride_ch03,Q12,attempt
control,Gemini 2.5 Pro,pride_ch03,Q13,attempt
control,Gemini 2.5 Pro,pride_ch03,Q21,attempt
control,Gemini 2.5 Pro,pride_ch03,Q22,attempt
control,Gemini 2.5 Pro,pride_ch03,Q23,attempt
control,Gemini 2.5 Pro,pride_ch03,Q24,attempt
control,Gemini 2.5 Pro,pride_ch04,Q07,attempt
control,Gemini 2.5 Pro,pride_ch04,Q08,attempt
control,Gemini 2.5 Pro,pride_ch04,Q09,attempt
control,Gemini 2.5 Pro,pride_ch04,Q10,attempt
control,Gemini 2.5 Pro,pride_ch04,Q11,attempt
control,Gemini 2.5 Pro,pride_ch04,Q12,attempt
control,Gemini 2.5 Pro,pride_ch04,Q13,attempt
control,Gemini 2.5 Pro,pride_ch04,Q21,attempt
control,Gemini 2.5 Pro,pride_ch04,Q22,attempt
control,Gemini 2.5 Pro,pride_ch04,Q23,attempt
control,Gemini 2.5 Pro,pride_ch04,Q24,attempt
control,Gemini 2.5 Pro,pride_ch05,Q07,attempt
control,Gemini 2.5 Pro,pride_ch05,Q08,attempt
control,Gemini 2.5 Pro,pride_ch05,Q09,attempt
control,Gemini 2.5 Pro,pride_ch05,Q10,attempt
control,Gemini 2.5 Pro,pride_ch05,Q11,attempt
control,Gemini 2.5 Pro,pride_ch05,Q12,attempt
control,Gemini 2.5 Pro,pride_ch05,Q13,attempt
control,Gemini 2.5 Pro,pride_ch05,Q21,attempt
control,Gemini 2.5 Pro,pride_ch05,Q22,attempt
control,Gemini 2.5 Pro,pride_ch05,Q23,attempt
control,Gemini 2.5 Pro,pride_ch05,Q24,attempt
control,Gemini 2.5 Pro,pride_ch06,Q07,attempt
control,Gemini 2.5 Pro,pride_ch06,Q08,attempt
control,Gemini 2.5 Pro,pride_ch06,Q09,attempt
control,Gemini 2.5 Pro,pride_ch06,Q10,attempt
control,Gemini 2.5 Pro,pride_ch06,Q11,attempt
control,Gemini 2.5 Pro,pride_ch06,Q12,attempt
control,Gemini 2.5 Pro,pride_ch06,Q13,attempt
control,Gemini 2.5 Pro,pride_ch06,Q21,attempt
control,Gemini 2.5 Pro,pride_ch06,Q22,empty
control,Gemini 2.5 Pro,pride_ch06,Q23,attempt
control,Gemini 2.5 Pro,pride_ch06,Q24,attempt
control,Gemini 2.5 Pro,pride_ch07,Q07,attempt
control,Gemini 2.5 Pro,pride_ch07,Q08,unknown_bare
control,Gemini 2.5 Pro,pride_ch07,Q09,attempt
control,Gemini 2.5 Pro,pride_ch07,Q10,attempt
control,Gemini 2.5 Pro,pride_ch07,Q11,attempt
control,Gemini 2.5 Pro,pride_ch07,Q12,attempt
control,Gemini 2.5 Pro,pride_ch07,Q13,attempt
control,Gemini 2.5 Pro,pride_ch07,Q21,attempt
control,Gemini 2.5 Pro,pride_ch07,Q22,unknown_bare
control,Gemini 2.5 Pro,pride_ch07,Q23,attempt
control,Gemini 2.5 Pro,pride_ch07,Q24,attempt
control,Gemini 2.5 Pro,pride_ch08,Q07,attempt
control,Gemini 2.5 Pro,pride_ch08,Q08,attempt
control,Gemini 2.5 Pro,pride_ch08,Q09,attempt
control,Gemini 2.5 Pro,pride_ch08,Q10,attempt
control,Gemini 2.5 Pro,pride_ch08,Q11,attempt
control,Gemini 2.5 Pro,pride_ch08,Q12,attempt
control,Gemini 2.5 Pro,pride_ch08,Q13,error
control,Gemini 2.5 Pro,pride_ch08,Q21,attempt
control,Gemini 2.5 Pro,pride_ch08,Q22,attempt
control,Gemini 2.5 Pro,pride_ch08,Q23,attempt
control,Gemini 2.5 Pro,pride_ch08,Q24,attempt
control,GPT-5,constitution_ch01,Q07,unknown_bare
control,GPT-5,constitution_ch01,Q08,attempt
control,GPT-5,constitution_ch01,Q09,attempt
control,GPT-5,constitution_ch01,Q10,attempt
control,GPT-5,constitution_ch01,Q11,attempt
control,GPT-5,constitution_ch01,Q12,attempt
control,GPT-5,constitution_ch01,Q13,unknown_bare
control,GPT-5,constitution_ch01,Q21,attempt
control,GPT-5,constitution_ch01,Q22,attempt
control,GPT-5,constitution_ch01,Q23,attempt
control,GPT-5,constitution_ch01,Q24,attempt
control,GPT-5,constitution_ch02,Q07,attempt
control,GPT-5,constitution_ch02,Q08,attempt
control,GPT-5,constitution_ch02,Q09,attempt
control,GPT-5,constitution_ch02,Q10,attempt
control,GPT-5,constitution_ch02,Q11,attempt
control,GPT-5,constitution_ch02,Q12,attempt
control,GPT-5,constitution_ch02,Q13,attempt
control,GPT-5,constitution_ch02,Q21,attempt
control,GPT-5,constitution_ch02,Q22,attempt
control,GPT-5,constitution_ch02,Q23,attempt
control,GPT-5,constitution_ch02,Q24,attempt
control,GPT-5,constitution_ch03,Q07,attempt
control,GPT-5,constitution_ch03,Q08,attempt
control,GPT-5,constitution_ch03,Q09,attempt
control,GPT-5,constitution_ch03,Q10,attempt
control,GPT-5,constitution_ch03,Q11,attempt
control,GPT-5,constitution_ch03,Q12,attempt
control,GPT-5,constitution_ch03,Q13,attempt
control,GPT-5,constitution_ch03,Q21,attempt
control,GPT-5,constitution_ch03,Q22,attempt
control,GPT-5,constitution_ch03,Q23,attempt
control,GPT-5,constitution_ch03,Q24,attempt
control,GPT-5,gatsby_ch01,Q07,attempt
control,GPT-5,gatsby_ch01,Q08,attempt
control,GPT-5,gatsby_ch01,Q09,attempt
control,GPT-5,gatsby_ch01,Q10,attempt
control,GPT-5,gatsby_ch01,Q11,empty
control,GPT-5,gatsby_ch01,Q12,unknown_bare
control,GPT-5,gatsby_ch01,Q13,empty
control,GPT-5,gatsby_ch01,Q21,unknown_bare
control,GPT-5,gatsby_ch01,Q22,unknown_bare
control,GPT-5,gatsby_ch01,Q23,attempt
control,GPT-5,gatsby_ch01,Q24,unknown_bare
control,GPT-5,gatsby_ch02,Q07,attempt
control,GPT-5,gatsby_ch02,Q08,attempt
control,GPT-5,gatsby_ch02,Q09,unknown_explained
control,GPT-5,gatsby_ch02,Q10,attempt
control,GPT-5,gatsby_ch02,Q11,empty
control,GPT-5,gatsby_ch02,Q12,attempt
control,GPT-5,gatsby_ch02,Q13,unknown_bare
control,GPT-5,gatsby_ch02,Q21,empty
control,GPT-5,gatsby_ch02,Q22,empty
control,GPT-5,gatsby_ch02,Q23,unknown_bare
control,GPT-5,gatsby_ch02,Q24,unknown_bare
control,GPT-5,gatsby_ch03,Q07,attempt
control,GPT-5,gatsby_ch03,Q08,attempt
control,GPT-5,gatsby_ch03,Q09,empty
control,GPT-5,gatsby_ch03,Q10,empty
control,GPT-5,gatsby_ch03,Q11,attempt
control,GPT-5,gatsby_ch03,Q12,attempt
control,GPT-5,gatsby_ch03,Q13,empty
control,GPT-5,gatsby_ch03,Q21,empty
control,GPT-5,gatsby_ch03,Q22,unknown_bare
control,GPT-5,gatsby_ch03,Q23,attempt
control,GPT-5,gatsby_ch03,Q24,unknown_bare
control,GPT-5,gatsby_ch04,Q07,attempt
control,GPT-5,gatsby_ch04,Q08,attempt
control,GPT-5,gatsby_ch04,Q09,attempt
control,GPT-5,gatsby_ch04,Q10,attempt
control,GPT-5,gatsby_ch04,Q11,unknown_bare
control,GPT-5,gatsby_ch04,Q12,attempt
control,GPT-5,gatsby_ch04,Q13,empty
control,GPT-5,gatsby_ch04,Q21,empty
control,GPT-5,gatsby_ch04,Q22,empty
control,GPT-5,gatsby_ch04,Q23,empty
control,GPT-5,gatsby_ch04,Q24,attempt
control,GPT-5,gatsby_ch05,Q07,attempt
control,GPT-5,gatsby_ch05,Q08,attempt
control,GPT-5,gatsby_ch05,Q09,attempt
control,GPT-5,gatsby_ch05,Q10,attempt
control,GPT-5,gatsby_ch05,Q11,empty
control,GPT-5,gatsby_ch05,Q12,empty
control,GPT-5,gatsby_ch05,Q13,empty
control,GPT-5,gatsby_ch05,Q21,unknown_bare
control,GPT-5,gatsby_ch05,Q22,unknown_bare
control,GPT-5,gatsby_ch05,Q23,empty
control,GPT-5,gatsby_ch05,Q24,unknown_bare
control,GPT-5,gatsby_ch06,Q07,empty
control,GPT-5,gatsby_ch06,Q08,attempt
control,GPT-5,gatsby_ch06,Q09,attempt
control,GPT-5,gatsby_ch06,Q10,empty
control,GPT-5,gatsby_ch06,Q11,unknown_bare
control,GPT-5,gatsby_ch06,Q12,attempt
control,GPT-5,gatsby_ch06,Q13,attempt
control,GPT-5,gatsby_ch06,Q21,unknown_bare
control,GPT-5,gatsby_ch06,Q22,unknown_bare
control,GPT-5,gatsby_ch06,Q23,unknown_bare
control,GPT-5,gatsby_ch06,Q24,unknown_bare
control,GPT-5,gatsby_ch07,Q07,attempt
