case_id,qid,work,arm,date_filed,jurisdiction,model,condition,trunc_n,n_prefix_tokens,n_suffix_tokens,logp_sum,logp_per_token,p_geomean,min_token_logprob,n_tokens_below_1e3,first_break_index,align_warning
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q14,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,36,10,-30.804947,-3.080495,0.04593652,-11.650444,1,4,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q14,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,36,25,-61.125359,-2.445014,0.08672489,-11.650444,3,4,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q14,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,36,50,-122.909061,-2.458181,0.08559048,-11.650444,6,4,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q14,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,36,66,-155.315115,-2.353259,0.09505883,-11.650444,8,4,
cl_2024_ca3_sec_v._dale_chappell,Q14,cl_2024_ca3_sec_v._dale,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,32,10,-20.574711,-2.057471,0.12777669,-8.45566,1,9,
cl_2024_ca3_sec_v._dale_chappell,Q14,cl_2024_ca3_sec_v._dale,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,32,25,-42.392442,-1.695698,0.18347118,-9.60311,2,10,
cl_2024_ca3_sec_v._dale_chappell,Q14,cl_2024_ca3_sec_v._dale,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,32,50,-57.576641,-1.151533,0.3161518,-9.60311,2,10,
cl_2024_ca3_sec_v._dale_chappell,Q14,cl_2024_ca3_sec_v._dale,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,32,70,-67.040933,-0.957728,0.38376396,-9.60311,2,10,
cl_2025_ca1_securities_and_exchange_commission_,Q14,cl_2025_ca1_securities_and_exchange_commission_,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,36,10,-28.293431,-2.829343,0.05905163,-5.296865,0,4,
cl_2025_ca1_securities_and_exchange_commission_,Q14,cl_2025_ca1_securities_and_exchange_commission_,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,36,25,-67.616941,-2.704678,0.06689188,-16.095943,1,20,
cl_2025_ca1_securities_and_exchange_commission_,Q14,cl_2025_ca1_securities_and_exchange_commission_,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,36,50,-133.346825,-2.666937,0.0694647,-16.095943,4,20,
cl_2025_ca1_securities_and_exchange_commission_,Q14,cl_2025_ca1_securities_and_exchange_commission_,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,36,66,-162.058362,-2.45543,0.08582631,-16.095943,4,20,
cl_2025_ca2_united_states_v._phillips,Q24,cl_2025_ca2_united_states_v._phillips,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,72,10,-21.550584,-2.155058,0.11589643,-5.827804,0,6,
cl_2025_ca2_united_states_v._phillips,Q24,cl_2025_ca2_united_states_v._phillips,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,72,25,-57.367673,-2.294707,0.10079093,-7.060802,1,14,
cl_2025_ca2_united_states_v._phillips,Q24,cl_2025_ca2_united_states_v._phillips,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,72,30,-82.514752,-2.750492,0.06389643,-11.242324,3,27,
cl_2025_ca2_united_states_v._phillips,Q24,cl_2025_ca2_united_states_v._phillips,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,72,30,-82.514752,-2.750492,0.06389643,-11.242324,3,27,
cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q24,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,73,10,-27.823394,-2.782339,0.06189354,-6.85078,0,9,
cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q24,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,73,25,-90.822143,-3.632886,0.02643978,-11.923544,4,22,
cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q24,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,73,29,-108.387516,-3.737501,0.02381355,-11.923544,5,22,
cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q24,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,73,29,-108.387516,-3.737501,0.02381355,-11.923544,5,22,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,Q14,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,2021-04-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,35,10,-26.179852,-2.617985,0.07294969,-6.264368,0,0,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,Q14,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,2021-04-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,35,25,-62.492149,-2.499686,0.08211078,-8.503567,2,19,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,Q14,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,2021-04-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,35,50,-113.683262,-2.273665,0.10293421,-9.250401,3,32,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,Q14,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,2021-04-27,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,35,68,-142.449879,-2.094851,0.12308856,-9.250401,3,32,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q14,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,35,10,-13.305372,-1.330537,0.26433522,-4.364123,0,8,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q14,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,35,25,-35.586226,-1.423449,0.24088177,-7.554056,1,13,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q14,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,35,50,-101.204707,-2.024094,0.13211346,-9.58652,3,28,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q14,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,35,68,-129.273595,-1.901082,0.14940683,-9.58652,4,28,
cl_2015_ca9_northstar_financial_advisors_v._sch,Q24,cl_2015_ca9_northstar_financial_advisors_v._sch,pre_cutoff,2015-04-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,75,10,-33.491788,-3.349179,0.03511318,-10.060787,3,8,
cl_2015_ca9_northstar_financial_advisors_v._sch,Q24,cl_2015_ca9_northstar_financial_advisors_v._sch,pre_cutoff,2015-04-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,75,25,-50.043489,-2.00174,0.13510006,-10.060787,3,8,
cl_2015_ca9_northstar_financial_advisors_v._sch,Q24,cl_2015_ca9_northstar_financial_advisors_v._sch,pre_cutoff,2015-04-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,75,29,-55.636151,-1.918488,0.14682881,-10.060787,3,8,
cl_2015_ca9_northstar_financial_advisors_v._sch,Q24,cl_2015_ca9_northstar_financial_advisors_v._sch,pre_cutoff,2015-04-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,75,29,-55.636151,-1.918488,0.14682881,-10.060787,3,8,
cl_2021_ca9_state_of_rhode_island_v._alphabet_i,Q14,cl_2021_ca9_state_of_rhode_island_v._alphabet_i,pre_cutoff,2021-06-16,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,32,10,-30.935299,-3.09353,0.04534162,-8.818243,2,7,
cl_2021_ca9_state_of_rhode_island_v._alphabet_i,Q14,cl_2021_ca9_state_of_rhode_island_v._alphabet_i,pre_cutoff,2021-06-16,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,32,25,-97.978431,-3.919137,0.01985822,-14.835473,6,20,
cl_2021_ca9_state_of_rhode_island_v._alphabet_i,Q14,cl_2021_ca9_state_of_rhode_island_v._alphabet_i,pre_cutoff,2021-06-16,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,32,50,-159.833076,-3.196662,0.04089851,-14.835473,6,20,
cl_2021_ca9_state_of_rhode_island_v._alphabet_i,Q14,cl_2021_ca9_state_of_rhode_island_v._alphabet_i,pre_cutoff,2021-06-16,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,32,72,-219.187382,-3.044269,0.04763111,-14.835473,9,20,
cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,Q14,cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,pre_cutoff,2022-08-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,33,10,-38.642232,-3.864223,0.02097921,-7.90535,1,1,
cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,Q14,cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,pre_cutoff,2022-08-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,33,25,-93.951447,-3.758058,0.023329,-11.774345,3,12,
cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,Q14,cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,pre_cutoff,2022-08-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,33,50,-184.510438,-3.690209,0.02496679,-11.774345,8,12,
cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,Q14,cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,pre_cutoff,2022-08-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,33,71,-229.37712,-3.230664,0.03953125,-11.774345,10,12,
cl_2023_ca4_sec_v._christopher_clark,Q14,cl_2023_ca4_sec_v.,pre_cutoff,2023-02-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,36,10,-26.669324,-2.666932,0.06946499,-7.318271,1,7,
cl_2023_ca4_sec_v._christopher_clark,Q14,cl_2023_ca4_sec_v.,pre_cutoff,2023-02-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,36,25,-87.255057,-3.490202,0.0304947,-8.607789,4,16,
cl_2023_ca4_sec_v._christopher_clark,Q14,cl_2023_ca4_sec_v.,pre_cutoff,2023-02-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,36,50,-137.835934,-2.756719,0.06349979,-9.380314,6,34,
cl_2023_ca4_sec_v._christopher_clark,Q14,cl_2023_ca4_sec_v.,pre_cutoff,2023-02-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,36,68,-173.78762,-2.5557,0.07763784,-9.380314,7,34,
cl_2023_ca9_julie_su_v._brian_bowers,Q14,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,35,10,-47.094608,-4.709461,0.00900963,-10.002191,3,3,
cl_2023_ca9_julie_su_v._brian_bowers,Q14,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,35,25,-71.797522,-2.871901,0.05659125,-10.002191,5,3,
cl_2023_ca9_julie_su_v._brian_bowers,Q14,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,35,50,-134.816458,-2.696329,0.06745267,-10.002191,7,3,
cl_2023_ca9_julie_su_v._brian_bowers,Q14,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,35,69,-176.512296,-2.558149,0.07744795,-10.002191,8,3,
cl_2024_ca2_peterson_v._bank_markazi,Q14,cl_2024_ca2_peterson_v._bank_markazi,post_cutoff_control,2024-11-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,36,10,-23.378017,-2.337802,0.09653962,-10.191992,1,4,
cl_2024_ca2_peterson_v._bank_markazi,Q14,cl_2024_ca2_peterson_v._bank_markazi,post_cutoff_control,2024-11-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,36,25,-55.880259,-2.23521,0.10696963,-10.191992,1,4,
cl_2024_ca2_peterson_v._bank_markazi,Q14,cl_2024_ca2_peterson_v._bank_markazi,post_cutoff_control,2024-11-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,36,50,-121.073176,-2.421464,0.08879157,-13.084629,5,37,
cl_2024_ca2_peterson_v._bank_markazi,Q14,cl_2024_ca2_peterson_v._bank_markazi,post_cutoff_control,2024-11-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,36,68,-174.94805,-2.572765,0.07632418,-13.084629,6,37,
cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q14,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,36,10,-25.129833,-2.512983,0.08102615,-9.634309,1,0,
cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q14,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,36,25,-72.096084,-2.883843,0.05591943,-14.250896,2,23,
cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q14,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,36,50,-138.124726,-2.762495,0.06313408,-14.250896,7,23,
cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q14,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,36,68,-138.649454,-2.038963,0.13016368,-14.250896,7,23,
cl_2026_ca4_in_re_the_boeing_company,Q14,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,32,10,-22.73234,-2.273234,0.10297861,-4.93095,0,5,
cl_2026_ca4_in_re_the_boeing_company,Q14,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,32,25,-60.192296,-2.407692,0.09002284,-8.957427,2,23,
cl_2026_ca4_in_re_the_boeing_company,Q14,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,32,50,-144.837026,-2.896741,0.05520286,-16.631136,5,45,
cl_2026_ca4_in_re_the_boeing_company,Q14,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,32,73,-222.053922,-3.041835,0.04774721,-16.631136,8,45,
cl_2019_dcd_state_of_new_york_v._united_states_,Q14,cl_2019_dcd_state_of_new_york_v._united_states_,pre_cutoff,2019-03-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,35,10,-29.765211,-2.976521,0.05096985,-6.942049,1,0,
cl_2019_dcd_state_of_new_york_v._united_states_,Q14,cl_2019_dcd_state_of_new_york_v._united_states_,pre_cutoff,2019-03-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,35,25,-71.604877,-2.864195,0.05702902,-8.283098,2,22,
cl_2019_dcd_state_of_new_york_v._united_states_,Q14,cl_2019_dcd_state_of_new_york_v._united_states_,pre_cutoff,2019-03-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,35,50,-116.68358,-2.333672,0.09693917,-8.549628,3,35,
cl_2019_dcd_state_of_new_york_v._united_states_,Q14,cl_2019_dcd_state_of_new_york_v._united_states_,pre_cutoff,2019-03-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,35,71,-168.62026,-2.374933,0.0930207,-10.378057,6,59,
cl_2024_ca2_new_england_carpenters_guaranteed_a,Q14,cl_2024_ca2_new_england_carpenters_guaranteed_a,post_cutoff_control,2024-10-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,36,10,-28.348636,-2.834864,0.05872654,-9.346168,1,0,
cl_2024_ca2_new_england_carpenters_guaranteed_a,Q14,cl_2024_ca2_new_england_carpenters_guaranteed_a,post_cutoff_control,2024-10-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,36,25,-59.469618,-2.378785,0.09266312,-9.346168,2,0,
cl_2024_ca2_new_england_carpenters_guaranteed_a,Q14,cl_2024_ca2_new_england_carpenters_guaranteed_a,post_cutoff_control,2024-10-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,36,50,-132.430355,-2.648607,0.07074969,-11.143556,6,45,
cl_2024_ca2_new_england_carpenters_guaranteed_a,Q14,cl_2024_ca2_new_england_carpenters_guaranteed_a,post_cutoff_control,2024-10-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,36,70,-178.533049,-2.550472,0.07804481,-11.143556,6,45,
cl_2025_ca9_winston_anderson_v._intel_corporati,Q14,cl_2025_ca9_winston_anderson_v._intel_corporati,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,37,10,-33.062305,-3.30623,0.03665408,-8.575947,2,0,
cl_2025_ca9_winston_anderson_v._intel_corporati,Q14,cl_2025_ca9_winston_anderson_v._intel_corporati,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,37,25,-73.95619,-2.958248,0.0519098,-8.575947,3,0,
cl_2025_ca9_winston_anderson_v._intel_corporati,Q14,cl_2025_ca9_winston_anderson_v._intel_corporati,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,37,50,-134.473033,-2.689461,0.06791756,-8.575947,4,0,
cl_2025_ca9_winston_anderson_v._intel_corporati,Q14,cl_2025_ca9_winston_anderson_v._intel_corporati,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,37,69,-172.823411,-2.504687,0.08170116,-8.575947,4,0,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q14,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,39,10,-22.082446,-2.208245,0.10989339,-5.285746,0,9,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q14,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,39,25,-49.27354,-1.970942,0.1393256,-9.284543,1,13,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q14,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,39,50,-109.427004,-2.18854,0.11208026,-9.284543,6,13,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q14,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,39,68,-154.040149,-2.265296,0.10379927,-10.572915,9,62,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q14,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,36,10,-56.987629,-5.698763,0.00335011,-12.187754,3,8,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q14,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,36,25,-109.636806,-4.385472,0.012457,-12.187754,5,8,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q14,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,36,50,-166.198244,-3.323965,0.03600977,-12.187754,6,8,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q14,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,36,71,-250.09321,-3.52244,0.02952731,-12.187754,13,8,
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q14,cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,pre_cutoff,2020-09-09,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,33,10,-33.031258,-3.303126,0.03676806,-10.264759,2,2,
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q14,cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,pre_cutoff,2020-09-09,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,33,25,-61.949486,-2.477979,0.0839126,-10.264759,3,2,
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q14,cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,pre_cutoff,2020-09-09,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,33,50,-141.361024,-2.82722,0.05917711,-16.437702,5,46,
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q14,cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,pre_cutoff,2020-09-09,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,33,74,-216.929019,-2.931473,0.05331843,-16.437702,10,46,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q14,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,36,10,-0.259518,-0.025952,0.97438202,-0.146847,0,5,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q14,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,36,25,-4.669343,-0.186774,0.82963144,-2.953017,0,11,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q14,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,36,50,-6.296497,-0.12593,0.88167662,-2.953017,0,11,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q14,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,36,72,-7.711322,-0.107102,0.8984343,-2.953017,0,11,
cl_2022_ca7_walter_dean_v._national_production_,Q14,cl_2022_ca7_walter_dean_v._national_production_,pre_cutoff,2022-08-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,35,10,-42.763821,-4.276382,0.01389283,-12.250466,3,9,
cl_2022_ca7_walter_dean_v._national_production_,Q14,cl_2022_ca7_walter_dean_v._national_production_,pre_cutoff,2022-08-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,35,25,-89.834607,-3.593384,0.02750509,-17.009434,5,14,
cl_2022_ca7_walter_dean_v._national_production_,Q14,cl_2022_ca7_walter_dean_v._national_production_,pre_cutoff,2022-08-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,35,50,-147.018138,-2.940363,0.05284656,-17.009434,7,14,
cl_2022_ca7_walter_dean_v._national_production_,Q14,cl_2022_ca7_walter_dean_v._national_production_,pre_cutoff,2022-08-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,35,73,-209.787784,-2.873805,0.05648358,-17.009434,9,14,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q24,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,80,10,-22.459087,-2.245909,0.10583133,-5.992272,0,0,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q24,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,80,25,-52.153205,-2.086128,0.12416696,-6.538487,0,10,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q24,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,80,28,-57.318944,-2.047105,0.12910811,-6.538487,0,10,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q24,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,80,28,-57.318944,-2.047105,0.12910811,-6.538487,0,10,
cl_2014_ca2_sec_v._contorinis,Q14,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,34,10,-18.980082,-1.898008,0.14986683,-5.145477,0,1,
cl_2014_ca2_sec_v._contorinis,Q14,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,34,25,-66.533646,-2.661346,0.06985415,-10.884351,2,22,
cl_2014_ca2_sec_v._contorinis,Q14,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,34,50,-154.539347,-3.090787,0.04546616,-11.493995,6,39,
cl_2014_ca2_sec_v._contorinis,Q14,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,34,75,-215.743667,-2.876582,0.05632695,-11.493995,7,39,
