dataset,case_id,model_family,model,features_found,total_features,coverage
adversarial,53,gold,gold,4,12,0.3333333333333333
adversarial,54,anthropic,anthropic/claude-opus-4.8,8,10,0.8
adversarial,54,openai,openai/gpt-5.5,8,10,0.8
adversarial,54,openai,openai/gpt-5.4-mini,5,10,0.5
adversarial,54,google,google/gemini-3.1-flash-lite,5,10,0.5
adversarial,54,google,google/gemini-3.1-pro-preview,5,10,0.5
adversarial,54,google,google/gemini-3.5-flash,4,10,0.4
adversarial,54,qwen,qwen/qwen3.6-35b-a3b,5,10,0.5
adversarial,54,anthropic,anthropic/claude-sonnet-4.6,6,10,0.6
adversarial,54,openai,openai/gpt-5.4,7,10,0.7
adversarial,54,qwen,qwen/qwen3.5-9b,6,10,0.6
adversarial,54,qwen,qwen/qwen3.5-397b-a17b,6,10,0.6
adversarial,54,gold,gold,7,10,0.7
adversarial,55,anthropic,anthropic/claude-haiku-4.5,2,13,0.15384615384615385
adversarial,55,anthropic,anthropic/claude-opus-4.8,6,13,0.46153846153846156
adversarial,55,openai,openai/gpt-5.4-mini,4,13,0.3076923076923077
adversarial,55,google,google/gemini-3.1-flash-lite,4,13,0.3076923076923077
adversarial,55,google,google/gemini-3.1-pro-preview,5,13,0.38461538461538464
adversarial,55,google,google/gemini-3.5-flash,4,13,0.3076923076923077
adversarial,55,openai,openai/gpt-5.5,7,13,0.5384615384615384
adversarial,55,qwen,qwen/qwen3.5-397b-a17b,4,13,0.3076923076923077
adversarial,55,openai,openai/gpt-5.4,8,13,0.6153846153846154
adversarial,55,anthropic,anthropic/claude-sonnet-4.6,6,13,0.46153846153846156
adversarial,55,qwen,qwen/qwen3.6-35b-a3b,5,13,0.38461538461538464
adversarial,55,gold,gold,7,13,0.5384615384615384
adversarial,56,anthropic,anthropic/claude-opus-4.8,8,13,0.6153846153846154
adversarial,56,google,google/gemini-3.1-flash-lite,4,13,0.3076923076923077
adversarial,56,openai,openai/gpt-5.4-mini,6,13,0.46153846153846156
adversarial,56,google,google/gemini-3.1-pro-preview,5,13,0.38461538461538464
adversarial,56,openai,openai/gpt-5.4,8,13,0.6153846153846154
adversarial,56,google,google/gemini-3.5-flash,5,13,0.38461538461538464
adversarial,56,openai,openai/gpt-5.5,9,13,0.6923076923076923
adversarial,56,qwen,qwen/qwen3.6-35b-a3b,6,13,0.46153846153846156
adversarial,56,anthropic,anthropic/claude-sonnet-4.6,9,13,0.6923076923076923
adversarial,56,qwen,qwen/qwen3.5-397b-a17b,5,13,0.38461538461538464
adversarial,56,gold,gold,7,13,0.5384615384615384
adversarial,57,anthropic,anthropic/claude-opus-4.8,7,15,0.4666666666666667
adversarial,57,anthropic,anthropic/claude-haiku-4.5,9,15,0.6
adversarial,57,openai,openai/gpt-5.4-mini,6,15,0.4
adversarial,57,openai,openai/gpt-5.5,8,15,0.5333333333333333
adversarial,57,openai,openai/gpt-5.4,7,15,0.4666666666666667
adversarial,57,google,google/gemini-3.1-flash-lite,5,15,0.3333333333333333
adversarial,57,google,google/gemini-3.1-pro-preview,4,15,0.26666666666666666
adversarial,57,google,google/gemini-3.5-flash,4,15,0.26666666666666666
adversarial,57,qwen,qwen/qwen3.6-35b-a3b,5,15,0.3333333333333333
adversarial,57,anthropic,anthropic/claude-sonnet-4.6,9,15,0.6
adversarial,57,qwen,qwen/qwen3.5-397b-a17b,4,15,0.26666666666666666
adversarial,57,gold,gold,6,15,0.4
adversarial,58,anthropic,anthropic/claude-opus-4.8,5,15,0.3333333333333333
adversarial,58,anthropic,anthropic/claude-haiku-4.5,7,15,0.4666666666666667
adversarial,58,openai,openai/gpt-5.4-mini,5,15,0.3333333333333333
adversarial,58,openai,openai/gpt-5.4,8,15,0.5333333333333333
adversarial,58,openai,openai/gpt-5.5,8,15,0.5333333333333333
adversarial,58,google,google/gemini-3.1-flash-lite,5,15,0.3333333333333333
adversarial,58,google,google/gemini-3.1-pro-preview,5,15,0.3333333333333333
adversarial,58,google,google/gemini-3.5-flash,5,15,0.3333333333333333
adversarial,58,anthropic,anthropic/claude-sonnet-4.6,8,15,0.5333333333333333
adversarial,58,qwen,qwen/qwen3.6-35b-a3b,4,15,0.26666666666666666
adversarial,58,qwen,qwen/qwen3.5-397b-a17b,5,15,0.3333333333333333
adversarial,58,qwen,qwen/qwen3.5-9b,6,15,0.4
adversarial,58,gold,gold,7,15,0.4666666666666667
adversarial,67,anthropic,anthropic/claude-opus-4.8,9,13,0.6923076923076923
adversarial,67,openai,openai/gpt-5.4,8,13,0.6153846153846154
adversarial,67,openai,openai/gpt-5.4-mini,5,13,0.38461538461538464
adversarial,67,openai,openai/gpt-5.5,10,13,0.7692307692307693
adversarial,67,google,google/gemini-3.1-flash-lite,5,13,0.38461538461538464
adversarial,67,google,google/gemini-3.1-pro-preview,6,13,0.46153846153846156
adversarial,67,google,google/gemini-3.5-flash,6,13,0.46153846153846156
adversarial,67,anthropic,anthropic/claude-haiku-4.5,8,13,0.6153846153846154
adversarial,67,qwen,qwen/qwen3.6-35b-a3b,6,13,0.46153846153846156
adversarial,67,qwen,qwen/qwen3.5-397b-a17b,6,13,0.46153846153846156
adversarial,67,qwen,qwen/qwen3.5-9b,5,13,0.38461538461538464
adversarial,67,anthropic,anthropic/claude-sonnet-4.6,9,13,0.6923076923076923
adversarial,67,gold,gold,8,13,0.6153846153846154
adversarial,64,anthropic,anthropic/claude-opus-4.8,7,14,0.5
adversarial,64,openai,openai/gpt-5.4-mini,6,14,0.42857142857142855
adversarial,64,google,google/gemini-3.1-flash-lite,4,14,0.2857142857142857
adversarial,64,google,google/gemini-3.1-pro-preview,3,14,0.21428571428571427
adversarial,64,google,google/gemini-3.5-flash,5,14,0.35714285714285715
adversarial,64,openai,openai/gpt-5.5,8,14,0.5714285714285714
adversarial,64,openai,openai/gpt-5.4,8,14,0.5714285714285714
adversarial,64,qwen,qwen/qwen3.6-35b-a3b,6,14,0.42857142857142855
adversarial,64,qwen,qwen/qwen3.5-397b-a17b,6,14,0.42857142857142855
adversarial,64,anthropic,anthropic/claude-sonnet-4.6,10,14,0.7142857142857143
adversarial,64,qwen,qwen/qwen3.5-9b,5,14,0.35714285714285715
adversarial,64,gold,gold,7,14,0.5
adversarial,65,anthropic,anthropic/claude-opus-4.8,8,16,0.5
adversarial,65,anthropic,anthropic/claude-haiku-4.5,8,16,0.5
adversarial,65,openai,openai/gpt-5.4,6,16,0.375
adversarial,65,openai,openai/gpt-5.4-mini,5,16,0.3125
adversarial,65,google,google/gemini-3.1-pro-preview,5,16,0.3125
adversarial,65,google,google/gemini-3.1-flash-lite,4,16,0.25
adversarial,65,openai,openai/gpt-5.5,10,16,0.625
adversarial,65,google,google/gemini-3.5-flash,6,16,0.375
adversarial,65,qwen,qwen/qwen3.6-35b-a3b,5,16,0.3125
adversarial,65,anthropic,anthropic/claude-sonnet-4.6,11,16,0.6875
adversarial,65,qwen,qwen/qwen3.5-9b,5,16,0.3125
adversarial,65,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
adversarial,65,gold,gold,8,16,0.5
adversarial,61,anthropic,anthropic/claude-opus-4.8,7,16,0.4375
adversarial,61,anthropic,anthropic/claude-haiku-4.5,8,16,0.5
adversarial,61,openai,openai/gpt-5.4-mini,4,16,0.25
adversarial,61,openai,openai/gpt-5.5,8,16,0.5
adversarial,61,google,google/gemini-3.1-pro-preview,5,16,0.3125
adversarial,61,google,google/gemini-3.1-flash-lite,5,16,0.3125
adversarial,61,openai,openai/gpt-5.4,8,16,0.5
adversarial,61,google,google/gemini-3.5-flash,5,16,0.3125
adversarial,61,qwen,qwen/qwen3.5-9b,6,16,0.375
adversarial,61,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
adversarial,61,anthropic,anthropic/claude-sonnet-4.6,9,16,0.5625
adversarial,61,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
adversarial,61,gold,gold,7,16,0.4375
adversarial,69,anthropic,anthropic/claude-opus-4.8,8,12,0.6666666666666666
adversarial,69,anthropic,anthropic/claude-haiku-4.5,8,12,0.6666666666666666
adversarial,69,openai,openai/gpt-5.4-mini,5,12,0.4166666666666667
adversarial,69,openai,openai/gpt-5.5,8,12,0.6666666666666666
adversarial,69,google,google/gemini-3.1-pro-preview,4,12,0.3333333333333333
adversarial,69,google,google/gemini-3.1-flash-lite,5,12,0.4166666666666667
adversarial,69,google,google/gemini-3.5-flash,5,12,0.4166666666666667
adversarial,69,openai,openai/gpt-5.4,6,12,0.5
adversarial,69,qwen,qwen/qwen3.6-35b-a3b,6,12,0.5
adversarial,69,anthropic,anthropic/claude-sonnet-4.6,8,12,0.6666666666666666
adversarial,69,qwen,qwen/qwen3.5-397b-a17b,5,12,0.4166666666666667
adversarial,69,qwen,qwen/qwen3.5-9b,6,12,0.5
adversarial,69,gold,gold,7,12,0.5833333333333334
adversarial,63,anthropic,anthropic/claude-opus-4.8,9,18,0.5
adversarial,63,openai,openai/gpt-5.5,12,18,0.6666666666666666
adversarial,63,openai,openai/gpt-5.4-mini,7,18,0.3888888888888889
adversarial,63,openai,openai/gpt-5.4,8,18,0.4444444444444444
adversarial,63,google,google/gemini-3.1-flash-lite,5,18,0.2777777777777778
adversarial,63,google,google/gemini-3.1-pro-preview,6,18,0.3333333333333333
adversarial,63,google,google/gemini-3.5-flash,6,18,0.3333333333333333
adversarial,63,qwen,qwen/qwen3.6-35b-a3b,6,18,0.3333333333333333
adversarial,63,qwen,qwen/qwen3.5-397b-a17b,7,18,0.3888888888888889
adversarial,63,anthropic,anthropic/claude-sonnet-4.6,14,18,0.7777777777777778
adversarial,63,gold,gold,7,18,0.3888888888888889
adversarial,74,anthropic,anthropic/claude-opus-4.8,9,18,0.5
adversarial,74,openai,openai/gpt-5.4-mini,6,18,0.3333333333333333
adversarial,74,anthropic,anthropic/claude-haiku-4.5,10,18,0.5555555555555556
adversarial,74,google,google/gemini-3.1-pro-preview,5,18,0.2777777777777778
adversarial,74,google,google/gemini-3.1-flash-lite,4,18,0.2222222222222222
adversarial,74,openai,openai/gpt-5.4,7,18,0.3888888888888889
adversarial,74,openai,openai/gpt-5.5,8,18,0.4444444444444444
adversarial,74,google,google/gemini-3.5-flash,5,18,0.2777777777777778
adversarial,74,qwen,qwen/qwen3.6-35b-a3b,5,18,0.2777777777777778
adversarial,74,qwen,qwen/qwen3.5-9b,7,18,0.3888888888888889
adversarial,74,anthropic,anthropic/claude-sonnet-4.6,9,18,0.5
adversarial,74,qwen,qwen/qwen3.5-397b-a17b,6,18,0.3333333333333333
adversarial,74,gold,gold,8,18,0.4444444444444444
adversarial,62,anthropic,anthropic/claude-opus-4.8,8,17,0.47058823529411764
adversarial,62,anthropic,anthropic/claude-haiku-4.5,9,17,0.5294117647058824
adversarial,62,openai,openai/gpt-5.4-mini,6,17,0.35294117647058826
adversarial,62,google,google/gemini-3.1-pro-preview,4,17,0.23529411764705882
adversarial,62,google,google/gemini-3.1-flash-lite,4,17,0.23529411764705882
adversarial,62,openai,openai/gpt-5.5,8,17,0.47058823529411764
adversarial,62,google,google/gemini-3.5-flash,4,17,0.23529411764705882
adversarial,62,qwen,qwen/qwen3.6-35b-a3b,6,17,0.35294117647058826
adversarial,62,openai,openai/gpt-5.4,8,17,0.47058823529411764
adversarial,62,anthropic,anthropic/claude-sonnet-4.6,8,17,0.47058823529411764
adversarial,62,qwen,qwen/qwen3.5-397b-a17b,6,17,0.35294117647058826
adversarial,62,qwen,qwen/qwen3.5-9b,5,17,0.29411764705882354
adversarial,62,gold,gold,6,17,0.35294117647058826
adversarial,71,anthropic,anthropic/claude-opus-4.8,8,19,0.42105263157894735
adversarial,71,anthropic,anthropic/claude-haiku-4.5,7,19,0.3684210526315789
adversarial,71,openai,openai/gpt-5.4-mini,6,19,0.3157894736842105
adversarial,71,google,google/gemini-3.1-pro-preview,4,19,0.21052631578947367
adversarial,71,google,google/gemini-3.1-flash-lite,5,19,0.2631578947368421
adversarial,71,qwen,qwen/qwen3.5-9b,5,19,0.2631578947368421
adversarial,71,google,google/gemini-3.5-flash,6,19,0.3157894736842105
adversarial,71,openai,openai/gpt-5.5,10,19,0.5263157894736842
adversarial,71,openai,openai/gpt-5.4,8,19,0.42105263157894735
adversarial,71,qwen,qwen/qwen3.6-35b-a3b,5,19,0.2631578947368421
adversarial,71,anthropic,anthropic/claude-sonnet-4.6,12,19,0.631578947368421
adversarial,71,qwen,qwen/qwen3.5-397b-a17b,5,19,0.2631578947368421
adversarial,71,gold,gold,5,19,0.2631578947368421
adversarial,68,anthropic,anthropic/claude-opus-4.8,6,16,0.375
adversarial,68,google,google/gemini-3.1-pro-preview,3,16,0.1875
adversarial,68,openai,openai/gpt-5.4-mini,5,16,0.3125
adversarial,68,google,google/gemini-3.1-flash-lite,4,16,0.25
adversarial,68,google,google/gemini-3.5-flash,3,16,0.1875
adversarial,68,openai,openai/gpt-5.5,8,16,0.5
adversarial,68,qwen,qwen/qwen3.6-35b-a3b,4,16,0.25
adversarial,68,openai,openai/gpt-5.4,6,16,0.375
adversarial,68,anthropic,anthropic/claude-sonnet-4.6,9,16,0.5625
adversarial,68,qwen,qwen/qwen3.5-397b-a17b,4,16,0.25
adversarial,68,qwen,qwen/qwen3.5-9b,5,16,0.3125
adversarial,68,gold,gold,4,16,0.25
adversarial,66,anthropic,anthropic/claude-opus-4.8,6,17,0.35294117647058826
adversarial,66,anthropic,anthropic/claude-haiku-4.5,9,17,0.5294117647058824
adversarial,66,openai,openai/gpt-5.4,6,17,0.35294117647058826
adversarial,66,openai,openai/gpt-5.4-mini,5,17,0.29411764705882354
adversarial,66,google,google/gemini-3.1-flash-lite,4,17,0.23529411764705882
adversarial,66,openai,openai/gpt-5.5,8,17,0.47058823529411764
adversarial,66,google,google/gemini-3.5-flash,5,17,0.29411764705882354
adversarial,66,google,google/gemini-3.1-pro-preview,4,17,0.23529411764705882
adversarial,66,qwen,qwen/qwen3.6-35b-a3b,4,17,0.23529411764705882
adversarial,66,anthropic,anthropic/claude-sonnet-4.6,10,17,0.5882352941176471
adversarial,66,qwen,qwen/qwen3.5-397b-a17b,5,17,0.29411764705882354
adversarial,66,gold,gold,5,17,0.29411764705882354
adversarial,70,anthropic,anthropic/claude-opus-4.8,7,20,0.35
adversarial,70,openai,openai/gpt-5.4-mini,5,20,0.25
adversarial,70,google,google/gemini-3.1-flash-lite,4,20,0.2
adversarial,70,google,google/gemini-3.1-pro-preview,4,20,0.2
adversarial,70,google,google/gemini-3.5-flash,5,20,0.25
adversarial,70,openai,openai/gpt-5.5,9,20,0.45
adversarial,70,qwen,qwen/qwen3.6-35b-a3b,6,20,0.3
adversarial,70,openai,openai/gpt-5.4,8,20,0.4
adversarial,70,anthropic,anthropic/claude-sonnet-4.6,8,20,0.4
adversarial,70,qwen,qwen/qwen3.5-397b-a17b,5,20,0.25
adversarial,70,gold,gold,7,20,0.35
adversarial,72,anthropic,anthropic/claude-opus-4.8,9,14,0.6428571428571429
adversarial,72,openai,openai/gpt-5.4-mini,7,14,0.5
adversarial,72,google,google/gemini-3.1-flash-lite,4,14,0.2857142857142857
adversarial,72,google,google/gemini-3.1-pro-preview,5,14,0.35714285714285715
adversarial,72,openai,openai/gpt-5.4,8,14,0.5714285714285714
adversarial,72,google,google/gemini-3.5-flash,6,14,0.42857142857142855
adversarial,72,openai,openai/gpt-5.5,10,14,0.7142857142857143
adversarial,72,qwen,qwen/qwen3.6-35b-a3b,6,14,0.42857142857142855
adversarial,72,anthropic,anthropic/claude-sonnet-4.6,11,14,0.7857142857142857
adversarial,72,qwen,qwen/qwen3.5-397b-a17b,5,14,0.35714285714285715
adversarial,72,qwen,qwen/qwen3.5-9b,9,14,0.6428571428571429
adversarial,72,gold,gold,7,14,0.5
adversarial,81,anthropic,anthropic/claude-haiku-4.5,5,14,0.35714285714285715
adversarial,81,anthropic,anthropic/claude-opus-4.8,7,14,0.5
adversarial,81,google,google/gemini-3.1-pro-preview,4,14,0.2857142857142857
adversarial,81,openai,openai/gpt-5.4-mini,5,14,0.35714285714285715
adversarial,81,google,google/gemini-3.1-flash-lite,3,14,0.21428571428571427
adversarial,81,google,google/gemini-3.5-flash,5,14,0.35714285714285715
adversarial,81,openai,openai/gpt-5.5,7,14,0.5
adversarial,81,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
adversarial,81,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
adversarial,81,openai,openai/gpt-5.4,8,14,0.5714285714285714
adversarial,81,qwen,qwen/qwen3.5-9b,5,14,0.35714285714285715
adversarial,81,qwen,qwen/qwen3.5-397b-a17b,5,14,0.35714285714285715
adversarial,81,gold,gold,6,14,0.42857142857142855
adversarial,75,anthropic,anthropic/claude-opus-4.8,8,17,0.47058823529411764
adversarial,75,openai,openai/gpt-5.4-mini,7,17,0.4117647058823529
adversarial,75,openai,openai/gpt-5.5,8,17,0.47058823529411764
adversarial,75,google,google/gemini-3.1-flash-lite,5,17,0.29411764705882354
adversarial,75,google,google/gemini-3.1-pro-preview,4,17,0.23529411764705882
adversarial,75,google,google/gemini-3.5-flash,6,17,0.35294117647058826
adversarial,75,qwen,qwen/qwen3.6-35b-a3b,6,17,0.35294117647058826
adversarial,75,openai,openai/gpt-5.4,7,17,0.4117647058823529
adversarial,75,anthropic,anthropic/claude-sonnet-4.6,9,17,0.5294117647058824
adversarial,75,qwen,qwen/qwen3.5-397b-a17b,5,17,0.29411764705882354
adversarial,75,gold,gold,10,17,0.5882352941176471
adversarial,76,anthropic,anthropic/claude-opus-4.8,8,15,0.5333333333333333
adversarial,76,openai,openai/gpt-5.5,7,15,0.4666666666666667
adversarial,76,anthropic,anthropic/claude-haiku-4.5,6,15,0.4
adversarial,76,openai,openai/gpt-5.4-mini,6,15,0.4
adversarial,76,google,google/gemini-3.1-flash-lite,5,15,0.3333333333333333
adversarial,76,google,google/gemini-3.1-pro-preview,4,15,0.26666666666666666
adversarial,76,google,google/gemini-3.5-flash,3,15,0.2
adversarial,76,qwen,qwen/qwen3.6-35b-a3b,6,15,0.4
adversarial,76,anthropic,anthropic/claude-sonnet-4.6,9,15,0.6
adversarial,76,openai,openai/gpt-5.4,7,15,0.4666666666666667
adversarial,76,qwen,qwen/qwen3.5-9b,3,15,0.2
adversarial,76,qwen,qwen/qwen3.5-397b-a17b,5,15,0.3333333333333333
adversarial,76,gold,gold,7,15,0.4666666666666667
adversarial,73,anthropic,anthropic/claude-opus-4.8,8,16,0.5
adversarial,73,anthropic,anthropic/claude-haiku-4.5,8,16,0.5
adversarial,73,openai,openai/gpt-5.4-mini,5,16,0.3125
adversarial,73,google,google/gemini-3.1-pro-preview,5,16,0.3125
adversarial,73,google,google/gemini-3.1-flash-lite,5,16,0.3125
adversarial,73,openai,openai/gpt-5.5,8,16,0.5
adversarial,73,openai,openai/gpt-5.4,8,16,0.5
adversarial,73,google,google/gemini-3.5-flash,6,16,0.375
adversarial,73,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
adversarial,73,qwen,qwen/qwen3.6-35b-a3b,4,16,0.25
adversarial,73,anthropic,anthropic/claude-sonnet-4.6,10,16,0.625
adversarial,73,gold,gold,6,16,0.375
adversarial,77,anthropic,anthropic/claude-opus-4.8,8,10,0.8
adversarial,77,anthropic,anthropic/claude-haiku-4.5,5,10,0.5
adversarial,77,google,google/gemini-3.1-flash-lite,4,10,0.4
adversarial,77,openai,openai/gpt-5.4-mini,6,10,0.6
adversarial,77,google,google/gemini-3.1-pro-preview,4,10,0.4
adversarial,77,openai,openai/gpt-5.5,8,10,0.8
adversarial,77,openai,openai/gpt-5.4,8,10,0.8
adversarial,77,google,google/gemini-3.5-flash,6,10,0.6
adversarial,77,qwen,qwen/qwen3.5-9b,5,10,0.5
adversarial,77,anthropic,anthropic/claude-sonnet-4.6,9,10,0.9
adversarial,77,qwen,qwen/qwen3.6-35b-a3b,6,10,0.6
adversarial,77,qwen,qwen/qwen3.5-397b-a17b,5,10,0.5
adversarial,77,gold,gold,6,10,0.6
adversarial,79,anthropic,anthropic/claude-opus-4.8,9,17,0.5294117647058824
adversarial,79,anthropic,anthropic/claude-haiku-4.5,8,17,0.47058823529411764
adversarial,79,openai,openai/gpt-5.4,8,17,0.47058823529411764
adversarial,79,google,google/gemini-3.1-flash-lite,5,17,0.29411764705882354
adversarial,79,google,google/gemini-3.1-pro-preview,5,17,0.29411764705882354
adversarial,79,google,google/gemini-3.5-flash,5,17,0.29411764705882354
adversarial,79,openai,openai/gpt-5.4-mini,5,17,0.29411764705882354
adversarial,79,openai,openai/gpt-5.5,8,17,0.47058823529411764
adversarial,79,anthropic,anthropic/claude-sonnet-4.6,10,17,0.5882352941176471
adversarial,79,qwen,qwen/qwen3.6-35b-a3b,6,17,0.35294117647058826
adversarial,79,qwen,qwen/qwen3.5-397b-a17b,5,17,0.29411764705882354
adversarial,79,qwen,qwen/qwen3.5-9b,5,17,0.29411764705882354
adversarial,79,gold,gold,6,17,0.35294117647058826
adversarial,78,anthropic,anthropic/claude-haiku-4.5,9,18,0.5
adversarial,78,anthropic,anthropic/claude-opus-4.8,8,18,0.4444444444444444
adversarial,78,openai,openai/gpt-5.4-mini,7,18,0.3888888888888889
adversarial,78,google,google/gemini-3.1-pro-preview,4,18,0.2222222222222222
adversarial,78,google,google/gemini-3.1-flash-lite,4,18,0.2222222222222222
adversarial,78,openai,openai/gpt-5.5,10,18,0.5555555555555556
adversarial,78,google,google/gemini-3.5-flash,5,18,0.2777777777777778
adversarial,78,qwen,qwen/qwen3.6-35b-a3b,5,18,0.2777777777777778
adversarial,78,anthropic,anthropic/claude-sonnet-4.6,11,18,0.6111111111111112
adversarial,78,openai,openai/gpt-5.4,9,18,0.5
adversarial,78,qwen,qwen/qwen3.5-9b,5,18,0.2777777777777778
adversarial,78,qwen,qwen/qwen3.5-397b-a17b,5,18,0.2777777777777778
adversarial,78,gold,gold,8,18,0.4444444444444444
adversarial,82,anthropic,anthropic/claude-opus-4.8,8,17,0.47058823529411764
adversarial,82,openai,openai/gpt-5.4-mini,4,17,0.23529411764705882
adversarial,82,google,google/gemini-3.1-flash-lite,4,17,0.23529411764705882
adversarial,82,google,google/gemini-3.1-pro-preview,5,17,0.29411764705882354
adversarial,82,openai,openai/gpt-5.5,9,17,0.5294117647058824
adversarial,82,google,google/gemini-3.5-flash,5,17,0.29411764705882354
adversarial,82,qwen,qwen/qwen3.6-35b-a3b,6,17,0.35294117647058826
