model,model_family,global_feature,appearances,mean_importance,frequency
qwen/qwen3.5-397b-a17b,qwen,Client's expressed cost sensitivity / objection to fees,1,20.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Client's financial capacity to absorb fees/costs,2,15.0,0.04
qwen/qwen3.5-397b-a17b,qwen,Client's inability to meet margin calls given fixed/limited income,1,20.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Client's income dependency / cash-flow reliance conflicting with strategy,8,25.625,0.16
qwen/qwen3.5-397b-a17b,qwen,Client's informed rationale/conviction for declining diversification,1,25.0,0.02
qwen/qwen3.5-397b-a17b,qwen,"Client's informed, voluntary understanding/acceptance of risks",9,11.88888888888889,0.18
qwen/qwen3.5-397b-a17b,qwen,Client's long time horizon amplifying cumulative fee/cost drag,3,11.666666666666666,0.06
qwen/qwen3.5-397b-a17b,qwen,Client's low need/utilization of premium advisory services relative to fees,1,9.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Client's prior investment experience/sophistication relative to product complexity,20,11.65,0.4
qwen/qwen3.5-397b-a17b,qwen,Client's professional/industry domain expertise,2,10.0,0.04
qwen/qwen3.5-397b-a17b,qwen,Combined leverage and sector concentration compounding risk,1,25.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Comparative cost analysis across share classes/fee structures,13,27.923076923076923,0.26
qwen/qwen3.5-397b-a17b,qwen,Completeness/adequacy of customer financial/investment profile information gathered,5,16.0,0.1
qwen/qwen3.5-397b-a17b,qwen,Compliance with internal firm guidelines versus individualized best-interest duty,3,11.0,0.06
qwen/qwen3.5-397b-a17b,qwen,Compliance with penny stock disclosure rules,7,18.571428571428573,0.14
qwen/qwen3.5-397b-a17b,qwen,Concentration in a single sector/asset-class creating idiosyncratic risk,8,16.875,0.16
qwen/qwen3.5-397b-a17b,qwen,Concentration in speculative/volatile securities,12,15.416666666666666,0.24
qwen/qwen3.5-397b-a17b,qwen,Concentration of assets in a single illiquid product,33,15.606060606060606,0.66
qwen/qwen3.5-397b-a17b,qwen,"Concentration predated advisor or arose from appreciation, not advisor-initiated purchases",1,25.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Confirmation of client cognitive competence,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Conflict between transaction costs and capital-preservation objective,1,20.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Conflict of interest requires mitigation not mere disclosure,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Consideration of client's total exposure including external/non-firm holdings,7,18.571428571428573,0.14
qwen/qwen3.5-397b-a17b,qwen,Contrast with another advisor's opposite conclusion on the same facts,1,5.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Correlation between client's employment income/human capital and concentrated investment,4,31.25,0.08
qwen/qwen3.5-397b-a17b,qwen,Cost-to-equity ratio as excessive-trading indicator,8,28.75,0.16
qwen/qwen3.5-397b-a17b,qwen,Cost/fee consideration under Reg BI Care/best-interest obligation,2,10.0,0.04
qwen/qwen3.5-397b-a17b,qwen,Deferring the transaction would have avoided costs and preserved benefits,1,25.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Degree/level of leverage relative to account size,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Downside-protection feature incompletely mitigating principal loss,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Elder financial abuse statutory protections,2,5.0,0.04
qwen/qwen3.5-397b-a17b,qwen,Existing guaranteed income covering expenses reduces need for guaranteed-income product/rider,5,16.4,0.1
qwen/qwen3.5-397b-a17b,qwen,Existing high-interest debt indicating priority of debt repayment over investing,1,15.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Existing holdings creating cumulative concentration/duplication,2,22.5,0.04
qwen/qwen3.5-397b-a17b,qwen,Exploitation/undue-influence pattern targeting vulnerable client,2,14.0,0.04
qwen/qwen3.5-397b-a17b,qwen,Extreme concentration in a single/few securities,6,25.833333333333332,0.12
qwen/qwen3.5-397b-a17b,qwen,Failure to deliver promised advisory/monitoring services justifying fee,7,20.714285714285715,0.14
qwen/qwen3.5-397b-a17b,qwen,Failure to incorporate current market conditions / reliance on stale data in risk analysis,1,40.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Fee burden and proportionality relative to underlying investment expenses,17,19.823529411764707,0.34
qwen/qwen3.5-397b-a17b,qwen,Firm product-committee/approved-list approval relative to individualized suitability,3,2.6666666666666665,0.06
qwen/qwen3.5-397b-a17b,qwen,Foreseeability of client's future liquidity/capital needs based on profession,1,15.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Forfeiture of valuable existing contract benefits/riders,3,15.0,0.06
qwen/qwen3.5-397b-a17b,qwen,Frequency/pattern of fund switching indicating excessive trading,6,20.833333333333332,0.12
qwen/qwen3.5-397b-a17b,qwen,Front-end sales load reducing invested capital/effective yield,3,26.666666666666668,0.06
qwen/qwen3.5-397b-a17b,qwen,Functional similarity/equivalence of switched funds,6,23.333333333333332,0.12
qwen/qwen3.5-397b-a17b,qwen,"General characteristics/risks of leveraged inverse ETFs (daily reset, path-dependency)",1,15.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Growth/inflation/longevity need considered as counterargument to conservative allocation,2,12.5,0.04
qwen/qwen3.5-397b-a17b,qwen,Holistic financial planning beyond the specific product (estate/healthcare),2,10.0,0.04
qwen/qwen3.5-397b-a17b,qwen,Household/spousal-level suitability analysis required,1,20.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Implied guarantee/assurance undercutting a formal disclaimer,1,2.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Imposition of new surrender restrictions on a contract already free of charges,7,18.571428571428573,0.14
qwen/qwen3.5-397b-a17b,qwen,Inaccurate/speculative tax-benefit claim,2,7.0,0.04
qwen/qwen3.5-397b-a17b,qwen,Incremental benefit of transaction/replacement small relative to its costs,3,31.666666666666668,0.06
qwen/qwen3.5-397b-a17b,qwen,Lack of genuine diversification benefit from overlapping products,4,9.5,0.08
qwen/qwen3.5-397b-a17b,qwen,Legitimacy/timing of risk-profile update (post-hoc justification),1,5.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Legitimate income need justifying higher-yield strategy,1,15.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Leveraged/inverse ETPs treated as short-term tactical instruments unsuitable for long-term buy-and-hold,6,23.333333333333332,0.12
qwen/qwen3.5-397b-a17b,qwen,Loss caused by client's own overriding decision or external/idiosyncratic event,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Low cost/expense ratio of recommended products,2,17.5,0.04
qwen/qwen3.5-397b-a17b,qwen,Magnitude and severity of realized client losses/harm,4,12.5,0.08
qwen/qwen3.5-397b-a17b,qwen,Magnitude of sales charges/commissions generated,10,21.8,0.2
qwen/qwen3.5-397b-a17b,qwen,Margin interest cost burden relative to income/returns,2,15.0,0.04
qwen/qwen3.5-397b-a17b,qwen,Market data contradicting the recommendation's market-outlook thesis,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Market-manipulation/pump-and-dump red flags and advisor awareness,1,5.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Misleading characterization of a premium bonus/incentive as free money,1,15.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Misleading representation about fee/interest alignment,1,8.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Misleading/promissory seminar/marketing communications,1,5.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Misleading/unbalanced characterization of active vs passive fund performance,2,17.5,0.04
qwen/qwen3.5-397b-a17b,qwen,Misrepresentation that a stop-loss/downside-protection mechanism is effective,1,5.0,0.02
qwen/qwen3.5-397b-a17b,qwen,No duty to refuse customer-directed orders from sophisticated investors,3,8.333333333333334,0.06
qwen/qwen3.5-397b-a17b,qwen,No transaction executed / recommendation withdrawn (mitigation),1,3.0,0.02
qwen/qwen3.5-397b-a17b,qwen,One-size-fits-all recommendation lacking individualization,4,12.5,0.08
qwen/qwen3.5-397b-a17b,qwen,Other income sources/resources reducing client's liquidity need,3,10.0,0.06
qwen/qwen3.5-397b-a17b,qwen,Overall net economic detriment / lack of net benefit to client,3,20.0,0.06
qwen/qwen3.5-397b-a17b,qwen,Overall portfolio diversification/asset allocation design,1,5.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Partial/limited allocation preserving liquidity/diversification as mitigant,3,5.0,0.06
qwen/qwen3.5-397b-a17b,qwen,Pattern of similar conduct across multiple clients/transactions (systemic),4,20.0,0.08
qwen/qwen3.5-397b-a17b,qwen,Presence/absence of documentation memorializing verbal direction and disclosures,2,22.5,0.04
qwen/qwen3.5-397b-a17b,qwen,Product complexity/speculative/leveraged/illiquid characteristics requiring heightened diligence,8,16.875,0.16
qwen/qwen3.5-397b-a17b,qwen,Product's inherent illiquidity structure (lock-up/redemption restrictions/penalties),2,22.5,0.04
qwen/qwen3.5-397b-a17b,qwen,Product's inherent risk characteristics (downside/principal-loss potential),1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Product-specific interest-rate/duration risk characteristics,3,31.666666666666668,0.06
qwen/qwen3.5-397b-a17b,qwen,Promoted product features irrelevant or misaligned with client's actual needs,1,15.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Quality/track record of recommended funds supporting reasonable-basis selection,2,10.0,0.04
qwen/qwen3.5-397b-a17b,qwen,"Quantitative excessive-trading/churning metrics (turnover rate, cost-to-equity ratio)",13,26.153846153846153,0.26
qwen/qwen3.5-397b-a17b,qwen,Recommendation introduces leverage/margin-call risk,4,22.5,0.08
qwen/qwen3.5-397b-a17b,qwen,Reduction in current income/yield resulting from reallocation,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Redundant tax deferral from placing annuity in a tax-advantaged account,10,24.5,0.2
qwen/qwen3.5-397b-a17b,qwen,Refusal to accommodate client's request for a smaller/test allocation,1,15.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Reliance on accounts as primary retirement assets without financial cushion,24,16.666666666666668,0.48
qwen/qwen3.5-397b-a17b,qwen,Reliance on backtested/hypothetical performance with limited live track record,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Rollover comparison and documentation duties,5,18.6,0.1
qwen/qwen3.5-397b-a17b,qwen,Round-trip/switching pattern evidencing intent/scienter,1,15.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Selling-away / away-from-firm private transaction concerns,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Short time horizon incompatible with volatile/growth/illiquid investments,1,15.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Spousal/household awareness and involvement in the decision,1,1.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Stated hedging rationale contradicted by client's actual exposure,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Stated rationale contradicted by actual portfolio inactivity,1,25.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Strategy's failure to generate the income it was intended to produce,2,12.5,0.04
qwen/qwen3.5-397b-a17b,qwen,"Suitability judged at time of recommendation, not by hindsight/outcome",10,14.0,0.2
qwen/qwen3.5-397b-a17b,qwen,Surrender charges incurred to exit/replace an existing contract,2,10.0,0.04
qwen/qwen3.5-397b-a17b,qwen,Surrender period mismatched with client's time horizon/liquidity needs,6,13.666666666666666,0.12
qwen/qwen3.5-397b-a17b,qwen,Surrender period restricting liquidity,3,13.333333333333334,0.06
qwen/qwen3.5-397b-a17b,qwen,Surveillance alert generated without documented supervisory follow-up,1,20.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Tax-efficiency of account placement for income-producing products,2,25.0,0.04
qwen/qwen3.5-397b-a17b,qwen,Timing/effective date determining which regulatory standard applies,4,16.25,0.08
qwen/qwen3.5-397b-a17b,qwen,Transaction benefiting a third party rather than the client's own needs,1,15.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Turnover ratio relative to excessive-trading thresholds,6,20.0,0.12
qwen/qwen3.5-397b-a17b,qwen,Uncertainty and timing of whether an anticipated liquidity need will materialize,1,5.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Unrealized/mark-to-market losses with recovery potential,1,10.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Variable-annuity principal review requirement (FINRA 2330),1,5.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Whether a hold at client direction in a non-discretionary account constitutes an ongoing recommendation / advisor's inability to force trades,1,5.0,0.02
qwen/qwen3.5-397b-a17b,qwen,Whether adequate disclosure/documentation cures unsuitability,7,10.285714285714286,0.14
qwen/qwen3.5-397b-a17b,qwen,Whether replacement product delivers superior income based on income-commencement timing,2,25.0,0.04
qwen/qwen3.5-9b,qwen,AML/SAR filing obligations,1,5.0,0.02
qwen/qwen3.5-9b,qwen,Abandonment of previously suitable diversified portfolio,3,23.333333333333332,0.06
qwen/qwen3.5-9b,qwen,Absence of advisor conflicts of interest / self-dealing / compensation incentives,30,14.833333333333334,0.6
qwen/qwen3.5-9b,qwen,Absence of advisor discretionary control over the account,1,25.0,0.02
qwen/qwen3.5-9b,qwen,Absence of cognitive-impairment diagnosis / physician clearance,2,25.0,0.04
qwen/qwen3.5-9b,qwen,Absence of demonstrable client benefit from the transaction/replacement,3,13.333333333333334,0.06
qwen/qwen3.5-9b,qwen,Absence of documented alternatives analysis,9,16.666666666666668,0.18
qwen/qwen3.5-9b,qwen,Absence of documented client authorization or request for the strategy,5,11.0,0.1
qwen/qwen3.5-9b,qwen,Absence of documented cost-benefit/break-even analysis,3,33.333333333333336,0.06
qwen/qwen3.5-9b,qwen,Absence of documented exception process in supervisory procedures,1,25.0,0.02
qwen/qwen3.5-9b,qwen,Absence of excessive trading / quantitative suitability concerns,2,17.5,0.04
qwen/qwen3.5-9b,qwen,Absence of internal firm limits on illiquid/concentrated allocations,3,10.0,0.06
qwen/qwen3.5-9b,qwen,Absence of material nonpublic information / insider misconduct,2,12.5,0.04
qwen/qwen3.5-9b,qwen,Absence of realized customer harm or complaint,3,11.666666666666666,0.06
qwen/qwen3.5-9b,qwen,Absence of required cost/compensation/conflict/product disclosures,1,20.0,0.02
qwen/qwen3.5-9b,qwen,Absence of required regulatory disclosure documents (Form CRS/ADV/rollover comparison),1,10.0,0.02
qwen/qwen3.5-9b,qwen,"Absence of risk-mitigation measures (stop-loss, hedging, diversification)",2,30.0,0.04
qwen/qwen3.5-9b,qwen,Absence of signed product/concentration-specific risk acknowledgment,1,10.0,0.02
qwen/qwen3.5-9b,qwen,"Absence of trading, rebalancing, or discretionary portfolio activity over holding period (dormant portfolio)",1,10.0,0.02
qwen/qwen3.5-9b,qwen,Absence of trusted contact/family member from the recommendation meeting,2,15.0,0.04
qwen/qwen3.5-9b,qwen,Absence/presence of predefined objective re-entry criteria or timeline,1,15.0,0.02
qwen/qwen3.5-9b,qwen,Academic consensus on underperformance of active management after fees,2,25.0,0.04
qwen/qwen3.5-9b,qwen,Academic evidence against effectiveness of market timing,1,10.0,0.02
qwen/qwen3.5-9b,qwen,Account type (tax-advantaged/IRA) considerations,4,12.5,0.08
qwen/qwen3.5-9b,qwen,Account underperformance relative to market benchmark,8,15.0,0.16
qwen/qwen3.5-9b,qwen,Accredited investor eligibility/verification for private offerings,9,27.22222222222222,0.18
qwen/qwen3.5-9b,qwen,Accredited/eligibility status does not by itself establish suitability/best interest,2,20.0,0.04
qwen/qwen3.5-9b,qwen,Actual financial outcome/profitability of the position,1,5.0,0.02
