model,case_id,entropy
google/gemini-3.5-flash,97,1.8479008005090658
qwen/qwen3.6-35b-a3b,97,1.735433771585304
anthropic/claude-opus-4.8,98,1.9645362115670109
anthropic/claude-sonnet-4.6,97,2.2018438275476315
openai/gpt-5.5,98,1.9818412089305033
qwen/qwen3.5-9b,96,1.4305622903362423
openai/gpt-5.4,98,1.9649574055898633
google/gemini-3.1-flash-lite,98,1.35778649882815
qwen/qwen3.5-397b-a17b,97,1.656946550020622
openai/gpt-5.4-mini,98,1.736625367006432
google/gemini-3.1-pro-preview,98,1.4737146012040094
google/gemini-3.5-flash,98,1.5444795210968603
anthropic/claude-opus-4.8,99,2.0402009928555986
anthropic/claude-haiku-4.5,99,1.878216438205506
qwen/qwen3.5-9b,97,1.5545472778722047
qwen/qwen3.6-35b-a3b,98,1.7524236752648439
anthropic/claude-sonnet-4.6,98,2.237374292886484
openai/gpt-5.5,99,2.2262505851089562
qwen/qwen3.5-397b-a17b,98,1.6796478837567517
qwen/qwen3.5-9b,98,1.5148560404565352
google/gemini-3.1-flash-lite,99,1.5741030017371853
openai/gpt-5.4,99,1.9703308982812318
google/gemini-3.1-pro-preview,99,1.735433771585304
openai/gpt-5.4-mini,99,2.025898653541881
google/gemini-3.5-flash,99,1.6796478837567517
anthropic/claude-sonnet-4.6,99,2.5891387396490324
anthropic/claude-opus-4.8,100,2.0886718636057258
openai/gpt-5.4,100,1.9543466989471105
qwen/qwen3.5-9b,99,1.6399566463410822
anthropic/claude-haiku-4.5,100,2.3187735583186453
openai/gpt-5.4-mini,100,1.8224022345928974
google/gemini-3.1-flash-lite,100,1.5047882836811908
openai/gpt-5.5,100,2.2146770177148656
qwen/qwen3.6-35b-a3b,99,1.9146359379519513
google/gemini-3.1-pro-preview,100,1.6796478837567517
qwen/qwen3.5-397b-a17b,99,1.9633815843099565
google/gemini-3.5-flash,100,1.6796478837567517
anthropic/claude-sonnet-4.6,100,2.1942252433598757
qwen/qwen3.6-35b-a3b,100,1.7524236752648439
qwen/qwen3.5-9b,7,1.4305622903362423
anthropic/claude-haiku-4.5,5,1.4475521940157818
qwen/qwen3.5-9b,15,1.5047882836811908
qwen/qwen3.5-9b,100,1.5148560404565352
qwen/qwen3.5-9b,28,1.5148560404565352
qwen/qwen3.5-9b,21,1.5444795210968603
qwen/qwen3.5-397b-a17b,100,1.656946550020622
anthropic/claude-haiku-4.5,33,1.9605720386707493
qwen/qwen3.5-9b,30,1.4305622903362423
anthropic/claude-haiku-4.5,39,2.1596722954383623
anthropic/claude-haiku-4.5,46,1.8188788752302112
anthropic/claude-haiku-4.5,50,1.656946550020622
anthropic/claude-haiku-4.5,2,1.4370213569578005
qwen/qwen3.5-9b,35,1.7127324378491744
qwen/qwen3.5-9b,45,1.5047882836811908
qwen/qwen3.5-9b,9,1.5148560404565352
qwen/qwen3.5-397b-a17b,38,1.5444795210968603
qwen/qwen3.5-9b,31,1.4964159349401391
qwen/qwen3.5-9b,34,1.4305622903362423
qwen/qwen3.5-9b,48,1.543029319260004
qwen/qwen3.5-9b,50,1.56718085483299
anthropic/claude-haiku-4.5,4,1.9365002217624738
anthropic/claude-haiku-4.5,5,1.3350851650920204
anthropic/claude-haiku-4.5,9,2.19994996240154
anthropic/claude-haiku-4.5,15,2.1218499244975138
openai/gpt-5.4-mini,23,1.5444795210968603
qwen/qwen3.5-9b,27,1.4737146012040094
anthropic/claude-haiku-4.5,29,1.73200691355135
anthropic/claude-haiku-4.5,33,1.7930486276000261
qwen/qwen3.6-35b-a3b,32,1.596804335473315
anthropic/claude-sonnet-4.6,26,2.1385207223173563
qwen/qwen3.5-9b,33,1.4406300471115867
anthropic/claude-haiku-4.5,35,1.7226514336811931
anthropic/claude-haiku-4.5,36,2.107603739795464
qwen/qwen3.5-9b,6,1.4305622903362423
qwen/qwen3.5-397b-a17b,35,1.56718085483299
anthropic/claude-haiku-4.5,40,2.105091738863692
anthropic/claude-haiku-4.5,43,1.8390021798897342
qwen/qwen3.5-9b,42,1.7650572522256291
anthropic/claude-haiku-4.5,44,1.6593683093155163
qwen/qwen3.5-9b,44,1.4184836619456564
qwen/qwen3.5-9b,37,1.5841707585125298
anthropic/claude-opus-4.8,51,2.066475184899292
anthropic/claude-haiku-4.5,51,1.735433771585304
openai/gpt-5.5,51,2.070081116465289
google/gemini-3.1-pro-preview,51,1.56718085483299
google/gemini-3.1-flash-lite,51,1.5444795210968603
openai/gpt-5.4-mini,51,1.6137942391528548
google/gemini-3.5-flash,51,1.4923888322300014
qwen/qwen3.6-35b-a3b,51,1.5614694247764
qwen/qwen3.5-9b,36,1.4964159349401391
anthropic/claude-sonnet-4.6,51,2.076354024232181
openai/gpt-5.4,51,1.9384897851946368
qwen/qwen3.5-9b,51,1.4702535277519118
anthropic/claude-opus-4.8,52,1.9082812327177558
google/gemini-3.1-pro-preview,52,1.2565979435273382
google/gemini-3.1-flash-lite,52,1.3831487512487415
openai/gpt-5.4-mini,52,1.5126056838520427
qwen/qwen3.5-397b-a17b,51,1.2580481453641945
google/gemini-3.5-flash,52,1.2353468116280648
qwen/qwen3.5-9b,48,1.458174899361326
openai/gpt-5.5,52,2.0263800546727286
anthropic/claude-opus-4.8,53,1.7555897401264684
qwen/qwen3.5-9b,52,1.4305622903362423
google/gemini-3.1-pro-preview,53,1.458174899361326
openai/gpt-5.4,52,1.9022814599848552
openai/gpt-5.5,53,1.9756472915526049
google/gemini-3.1-flash-lite,53,1.3054616844516953
openai/gpt-5.4-mini,53,1.5444795210968603
openai/gpt-5.4,53,1.9619464263373758
anthropic/claude-sonnet-4.6,52,2.189722270382297
google/gemini-3.5-flash,53,1.6695801269814072
qwen/qwen3.6-35b-a3b,53,1.2798542258336676
anthropic/claude-opus-4.8,54,2.0374808491119083
qwen/qwen3.5-9b,53,1.3350851650920204
openai/gpt-5.5,54,1.9446615929153246
openai/gpt-5.4-mini,54,1.7348474688404296
google/gemini-3.1-flash-lite,54,1.4964159349401391
google/gemini-3.1-pro-preview,54,1.5571130980576458
google/gemini-3.5-flash,54,1.5260394155804642
anthropic/claude-sonnet-4.6,53,1.9311399176675852
qwen/qwen3.6-35b-a3b,54,1.5545472778722047
anthropic/claude-sonnet-4.6,54,2.1022464853373988
openai/gpt-5.4,54,1.9130875519094472
qwen/qwen3.5-397b-a17b,52,1.3040114826148388
anthropic/claude-haiku-4.5,55,1.5389867109662287
qwen/qwen3.5-9b,54,1.735433771585304
anthropic/claude-opus-4.8,55,1.692162025817215
openai/gpt-5.4-mini,55,1.35778649882815
google/gemini-3.1-flash-lite,55,1.248780543356486
google/gemini-3.1-pro-preview,55,1.392321254757429
google/gemini-3.5-flash,55,1.2798542258336676
qwen/qwen3.5-397b-a17b,54,1.6399566463410822
openai/gpt-5.5,55,1.9655129241554916
qwen/qwen3.5-397b-a17b,55,1.287021578935299
openai/gpt-5.4,55,1.8575546672430385
anthropic/claude-sonnet-4.6,55,1.8112254545997357
anthropic/claude-opus-4.8,56,1.922961164039794
qwen/qwen3.6-35b-a3b,55,1.4305622903362423
google/gemini-3.1-flash-lite,56,1.4702535277519118
openai/gpt-5.4-mini,56,1.7091237476953882
google/gemini-3.1-pro-preview,56,1.4702535277519118
openai/gpt-5.4,56,1.9174445338042982
google/gemini-3.5-flash,56,1.4737146012040094
openai/gpt-5.5,56,2.0052182130478635
anthropic/claude-opus-4.8,57,1.6762985788444351
anthropic/claude-haiku-4.5,57,2.0815119240494444
qwen/qwen3.6-35b-a3b,56,1.7463830211996372
openai/gpt-5.4-mini,57,1.6088829638639006
openai/gpt-5.5,57,1.9360360989648728
openai/gpt-5.4,57,1.8432417943581973
anthropic/claude-sonnet-4.6,56,2.2206394971632966
google/gemini-3.1-flash-lite,57,1.4150225884935588
google/gemini-3.1-pro-preview,57,1.2353468116280648
google/gemini-3.5-flash,57,1.3195454632493369
qwen/qwen3.6-35b-a3b,57,1.5444795210968603
anthropic/claude-opus-4.8,58,1.7102839091648734
anthropic/claude-sonnet-4.6,57,1.9428118964952474
anthropic/claude-haiku-4.5,58,1.9360702126563434
openai/gpt-5.4-mini,58,1.56718085483299
openai/gpt-5.4,58,1.8344422408562278
openai/gpt-5.5,58,1.954847118651447
google/gemini-3.1-flash-lite,58,1.3705151742879562
qwen/qwen3.5-397b-a17b,57,1.2968441295132072
google/gemini-3.1-pro-preview,58,1.4964159349401391
google/gemini-3.5-flash,58,1.5657306529961337
anthropic/claude-sonnet-4.6,58,1.8384305069434042
qwen/qwen3.6-35b-a3b,58,1.5444795210968603
anthropic/claude-opus-4.8,59,1.8321264801735597
openai/gpt-5.5,59,1.9699348593016341
openai/gpt-5.4-mini,59,1.458174899361326
qwen/qwen3.5-397b-a17b,58,1.4481540469570857
openai/gpt-5.4,59,1.8479008005090658
google/gemini-3.1-pro-preview,59,1.2353468116280648
google/gemini-3.1-flash-lite,59,1.2353468116280648
google/gemini-3.5-flash,59,1.3762266043445461
qwen/qwen3.6-35b-a3b,59,1.596804335473315
anthropic/claude-sonnet-4.6,59,2.0749555754442333
qwen/qwen3.5-9b,58,1.5841707585125298
anthropic/claude-opus-4.8,60,1.9265691403151357
openai/gpt-5.4-mini,60,1.8780236618800994
openai/gpt-5.5,60,1.9467582992013512
google/gemini-3.1-pro-preview,60,1.6088829638639006
google/gemini-3.1-flash-lite,60,1.4305622903362423
google/gemini-3.5-flash,60,1.692281460717537
qwen/qwen3.5-397b-a17b,53,1.543029319260004
qwen/qwen3.5-397b-a17b,59,1.4702535277519118
openai/gpt-5.4,60,1.9838737799853763
qwen/qwen3.6-35b-a3b,60,1.735433771585304
anthropic/claude-sonnet-4.6,60,1.9043651893787372
anthropic/claude-opus-4.8,61,1.8674938878007732
anthropic/claude-haiku-4.5,61,2.182632452786069
openai/gpt-5.4-mini,61,1.3762266043445461
openai/gpt-5.5,61,1.9827314939740583
qwen/qwen3.5-9b,59,1.6399566463410822
google/gemini-3.1-pro-preview,61,1.458174899361326
qwen/qwen3.5-397b-a17b,60,1.448286193239313
google/gemini-3.1-flash-lite,61,1.392321254757429
openai/gpt-5.4,61,1.9298312200676786
google/gemini-3.5-flash,61,1.5148560404565352
qwen/qwen3.5-9b,61,1.656946550020622
qwen/qwen3.6-35b-a3b,61,1.7524236752648439
anthropic/claude-opus-4.8,62,1.8802721083797522
anthropic/claude-sonnet-4.6,61,2.0956295745189144
anthropic/claude-haiku-4.5,62,2.0908290276550483
openai/gpt-5.4-mini,62,1.692281460717537
qwen/qwen3.5-397b-a17b,56,1.4964159349401391
google/gemini-3.1-pro-preview,62,1.2968441295132072
google/gemini-3.1-flash-lite,62,1.3762266043445461
openai/gpt-5.5,62,1.9745645803518976
google/gemini-3.5-flash,62,1.3350851650920204
qwen/qwen3.6-35b-a3b,62,1.735433771585304
openai/gpt-5.4,62,2.0169340779845704
anthropic/claude-opus-4.8,63,2.1514327635594257
anthropic/claude-sonnet-4.6,62,2.085455796252632
openai/gpt-5.5,63,2.4178161991384832
openai/gpt-5.4-mini,63,1.8714836270841841
openai/gpt-5.4,63,2.0316764921390558
qwen/qwen3.5-397b-a17b,62,1.5657306529961337
google/gemini-3.1-flash-lite,63,1.4737146012040094
google/gemini-3.1-pro-preview,63,1.6796478837567517
google/gemini-3.5-flash,63,1.656946550020622
qwen/qwen3.6-35b-a3b,63,1.7092713643970767
anthropic/claude-opus-4.8,64,1.8330027366191242
qwen/qwen3.5-9b,62,1.5047882836811908
openai/gpt-5.4-mini,64,1.6709116911412945
qwen/qwen3.5-397b-a17b,63,1.638506444504226
anthropic/claude-sonnet-4.6,63,2.5893557541818364
google/gemini-3.1-flash-lite,64,1.3195454632493369
google/gemini-3.1-pro-preview,64,1.1682824501765625
google/gemini-3.5-flash,64,1.5430293192600038
openai/gpt-5.5,64,1.988234996079271
openai/gpt-5.4,64,1.8299840865249954
qwen/qwen3.6-35b-a3b,64,1.6796478837567517
qwen/qwen3.5-397b-a17b,64,1.6796478837567517
anthropic/claude-sonnet-4.6,64,2.055183029696636
anthropic/claude-opus-4.8,65,1.8792428239139867
anthropic/claude-haiku-4.5,65,2.0226772077481057
openai/gpt-5.4,65,1.6943504568258663
qwen/qwen3.5-9b,64,1.5444795210968603
openai/gpt-5.4-mini,65,1.7228001946245186
google/gemini-3.1-pro-preview,65,1.3180952614124806
google/gemini-3.1-flash-lite,65,1.2798542258336676
openai/gpt-5.5,65,2.1696128502481336
google/gemini-3.5-flash,65,1.656946550020622
qwen/qwen3.6-35b-a3b,65,1.56718085483299
anthropic/claude-opus-4.8,66,1.8809853546014883
anthropic/claude-haiku-4.5,66,2.1791348872583005
anthropic/claude-sonnet-4.6,65,2.2274616920683314
openai/gpt-5.4,66,1.6972241540748474
openai/gpt-5.4-mini,66,1.5260394155804642
google/gemini-3.1-flash-lite,66,1.2353468116280648
qwen/qwen3.5-397b-a17b,61,1.5260394155804642
openai/gpt-5.5,66,1.98804437747699
qwen/qwen3.5-9b,65,1.4305622903362423
google/gemini-3.5-flash,66,1.5444795210968603
google/gemini-3.1-pro-preview,66,1.3350851650920204
qwen/qwen3.5-397b-a17b,65,1.4964159349401391
qwen/qwen3.6-35b-a3b,66,1.3762266043445461
anthropic/claude-opus-4.8,67,2.091190092869202
anthropic/claude-sonnet-4.6,66,2.1608578344633647
openai/gpt-5.4,67,1.9911824489306031
openai/gpt-5.4-mini,67,1.5444795210968603
openai/gpt-5.5,67,2.285834254332523
google/gemini-3.1-flash-lite,67,1.5444795210968603
google/gemini-3.1-pro-preview,67,1.735433771585304
google/gemini-3.5-flash,67,1.7524236752648439
anthropic/claude-haiku-4.5,67,1.9346738417318712
qwen/qwen3.6-35b-a3b,67,1.7524236752648439
qwen/qwen3.5-397b-a17b,67,1.656946550020622
qwen/qwen3.5-9b,67,1.6399566463410822
anthropic/claude-opus-4.8,68,1.6695801269814072
qwen/qwen3.5-397b-a17b,66,1.596804335473315
google/gemini-3.1-pro-preview,68,1.0397207708399179
openai/gpt-5.4-mini,68,1.5841707585125298
google/gemini-3.1-flash-lite,68,1.2353468116280648
google/gemini-3.5-flash,68,1.0888999753452238
anthropic/claude-sonnet-4.6,67,2.2523951168390166
openai/gpt-5.5,68,1.856570367475903
qwen/qwen3.6-35b-a3b,68,1.3350851650920204
anthropic/claude-opus-4.8,69,1.9614861275212396
anthropic/claude-haiku-4.5,69,2.1442579008852727
openai/gpt-5.4,68,1.8382831150546197
anthropic/claude-sonnet-4.6,68,2.1209697576028783
openai/gpt-5.4-mini,69,1.5575023651456283
openai/gpt-5.5,69,1.8576468810312037
google/gemini-3.1-pro-preview,69,1.1872832254713437
google/gemini-3.1-flash-lite,69,1.4150225884935588
google/gemini-3.5-flash,69,1.4702535277519118
qwen/qwen3.5-397b-a17b,68,1.458174899361326
openai/gpt-5.4,69,1.7012273635933273
qwen/qwen3.6-35b-a3b,69,1.735433771585304
anthropic/claude-sonnet-4.6,69,2.016307306795571
qwen/qwen3.5-397b-a17b,69,1.4964159349401391
anthropic/claude-opus-4.8,70,1.8722988355229033
openai/gpt-5.4-mini,70,1.4305622903362423
google/gemini-3.1-flash-lite,70,1.2798542258336676
google/gemini-3.1-pro-preview,70,1.5047882836811908
google/gemini-3.5-flash,70,1.4702535277519118
openai/gpt-5.5,70,2.0861591996902713
qwen/qwen3.5-9b,68,1.621516540824686
qwen/qwen3.6-35b-a3b,70,1.6796478837567517
anthropic/claude-opus-4.8,71,1.9460270025963595
openai/gpt-5.4,70,1.9495169533465033
anthropic/claude-haiku-4.5,71,1.6616588633615375
anthropic/claude-sonnet-4.6,70,2.067951584294367
openai/gpt-5.4-mini,71,1.735433771585304
google/gemini-3.1-pro-preview,71,1.3195454632493369
google/gemini-3.1-flash-lite,71,1.392321254757429
qwen/qwen3.5-397b-a17b,70,1.4702535277519118
qwen/qwen3.5-9b,71,1.6757724819928976
google/gemini-3.5-flash,71,1.7820471559051687
openai/gpt-5.5,71,2.2270479904796856
openai/gpt-5.4,71,1.9869627006541088
qwen/qwen3.6-35b-a3b,71,1.4702535277519118
anthropic/claude-opus-4.8,72,2.0608176854573292
qwen/qwen3.5-9b,69,1.6695801269814072
openai/gpt-5.4-mini,72,1.8198030286736255
google/gemini-3.1-flash-lite,72,1.2798542258336676
google/gemini-3.1-pro-preview,72,1.4886936332683078
openai/gpt-5.4,72,1.9841368845196914
google/gemini-3.5-flash,72,1.7127324378491744
openai/gpt-5.5,72,2.174599364334793
qwen/qwen3.6-35b-a3b,72,1.7524236752648439
anthropic/claude-sonnet-4.6,71,2.306984042411663
anthropic/claude-opus-4.8,73,2.0266539380697783
qwen/qwen3.5-397b-a17b,71,1.4964159349401391
anthropic/claude-haiku-4.5,73,1.8156977392556317
anthropic/claude-sonnet-4.6,72,2.2699091167384444
openai/gpt-5.4-mini,73,1.5775438017024486
google/gemini-3.1-pro-preview,73,1.458174899361326
google/gemini-3.1-flash-lite,73,1.4702535277519118
openai/gpt-5.5,73,2.0409909638034933
openai/gpt-5.4,73,2.0060859604860353
google/gemini-3.5-flash,73,1.7524236752648439
qwen/qwen3.5-397b-a17b,72,1.4305622903362423
qwen/qwen3.5-397b-a17b,73,1.4964159349401391
qwen/qwen3.6-35b-a3b,73,1.56718085483299
anthropic/claude-opus-4.8,74,2.087060486573705
openai/gpt-5.4-mini,74,1.6943504568258663
anthropic/claude-haiku-4.5,74,2.0770952105050084
google/gemini-3.1-pro-preview,74,1.3705151742879562
google/gemini-3.1-flash-lite,74,1.2968441295132072
openai/gpt-5.4,74,1.996707226717031
openai/gpt-5.5,74,1.878984593231223
anthropic/claude-sonnet-4.6,73,2.2365270383443505
google/gemini-3.5-flash,74,1.4263010621165086
qwen/qwen3.6-35b-a3b,74,1.5444795210968603
qwen/qwen3.5-9b,74,1.8217383933208384
anthropic/claude-opus-4.8,75,1.8869731434457433
qwen/qwen3.5-9b,72,1.6753759579372651
anthropic/claude-sonnet-4.6,74,2.1041000057389407
openai/gpt-5.4-mini,75,1.8555882392500898
openai/gpt-5.5,75,1.9660894869846552
google/gemini-3.1-flash-lite,75,1.392321254757429
google/gemini-3.1-pro-preview,75,1.2798542258336676
google/gemini-3.5-flash,75,1.7524236752648439
qwen/qwen3.5-397b-a17b,74,1.4826529792031011
qwen/qwen3.6-35b-a3b,75,1.735433771585304
openai/gpt-5.4,75,1.807866657505073
anthropic/claude-sonnet-4.6,75,2.0940851141845482
anthropic/claude-opus-4.8,76,1.9476143688267626
openai/gpt-5.5,76,1.8686619031015541
qwen/qwen3.5-397b-a17b,75,1.458174899361326
anthropic/claude-haiku-4.5,76,1.2875762409375644
openai/gpt-5.4-mini,76,1.7380343038070152
google/gemini-3.1-flash-lite,76,1.4150225884935588
google/gemini-3.1-pro-preview,76,1.2750380490437343
google/gemini-3.5-flash,76,0.8864644756797975
qwen/qwen3.6-35b-a3b,76,1.6966377874362912
anthropic/claude-sonnet-4.6,76,1.9378325602670021
openai/gpt-5.4,76,1.700707325937951
anthropic/claude-opus-4.8,77,1.8260227333921635
anthropic/claude-haiku-4.5,77,1.2580139299460509
qwen/qwen3.5-9b,76,1.3350851650920204
google/gemini-3.1-flash-lite,77,1.3350851650920204
openai/gpt-5.4-mini,77,1.53971834031523
google/gemini-3.1-pro-preview,77,1.1872832254713437
openai/gpt-5.5,77,1.9812699432790388
openai/gpt-5.4,77,1.9453118222273114
google/gemini-3.5-flash,77,1.735433771585304
qwen/qwen3.5-9b,77,1.4737146012040094
qwen/qwen3.5-397b-a17b,76,1.4150225884935588
anthropic/claude-haiku-4.5,78,1.987754446655012
anthropic/claude-opus-4.8,78,2.0578412973559503
openai/gpt-5.4-mini,78,1.8217383933208384
google/gemini-3.1-pro-preview,78,1.3054616844516953
google/gemini-3.1-flash-lite,78,1.4964159349401391
anthropic/claude-sonnet-4.6,77,2.129667136474086
openai/gpt-5.5,78,2.1981525451031936
google/gemini-3.5-flash,78,1.5614694247764
qwen/qwen3.6-35b-a3b,77,1.735433771585304
qwen/qwen3.6-35b-a3b,78,1.5444795210968603
anthropic/claude-opus-4.8,79,1.9083326476211853
anthropic/claude-haiku-4.5,79,1.9008258595617042
anthropic/claude-sonnet-4.6,78,2.2033656082293582
openai/gpt-5.4,78,1.964381171715297
qwen/qwen3.5-9b,78,1.5047882836811908
openai/gpt-5.4,79,1.9030966711566724
google/gemini-3.1-flash-lite,79,1.5841707585125298
google/gemini-3.1-pro-preview,79,1.3994886078590607
qwen/qwen3.5-397b-a17b,78,1.4490023958526383
google/gemini-3.5-flash,79,1.5134058386196787
openai/gpt-5.4-mini,79,1.535149196269958
openai/gpt-5.5,79,2.0062647998673007
anthropic/claude-sonnet-4.6,79,2.2405744226784603
qwen/qwen3.5-397b-a17b,77,1.4305622903362423
anthropic/claude-haiku-4.5,80,1.6853967410611788
anthropic/claude-opus-4.8,80,1.9661007341161452
google/gemini-3.1-pro-preview,80,1.4964159349401391
qwen/qwen3.6-35b-a3b,79,1.7524236752648439
openai/gpt-5.4-mini,80,1.56718085483299
google/gemini-3.1-flash-lite,80,1.4150225884935588
openai/gpt-5.4,80,1.8409360158791563
openai/gpt-5.5,80,1.9657237148363516
google/gemini-3.5-flash,80,1.487798380001651
qwen/qwen3.5-397b-a17b,79,1.5444795210968603
anthropic/claude-haiku-4.5,81,1.5554287707111933
qwen/qwen3.6-35b-a3b,80,1.5148560404565352
anthropic/claude-opus-4.8,81,1.770813102316889
anthropic/claude-sonnet-4.6,80,2.1283457998094364
qwen/qwen3.5-397b-a17b,80,1.4964159349401391
google/gemini-3.1-pro-preview,81,1.3350851650920204
openai/gpt-5.4-mini,81,1.5103882840377367
google/gemini-3.1-flash-lite,81,1.080527626604172
google/gemini-3.5-flash,81,1.5047882836811908
openai/gpt-5.5,81,1.969219964958575
qwen/qwen3.6-35b-a3b,81,1.5741030017371853
anthropic/claude-sonnet-4.6,81,2.1579720033700434
anthropic/claude-opus-4.8,82,1.7929595103615306
openai/gpt-5.4,81,1.9670679180609814
qwen/qwen3.5-9b,81,1.4964159349401391
openai/gpt-5.4-mini,82,1.3321790402101223
qwen/qwen3.5-397b-a17b,81,1.4150225884935588
qwen/qwen3.5-9b,79,1.5134058386196787
google/gemini-3.1-flash-lite,82,1.5047882836811908
google/gemini-3.1-pro-preview,82,1.3705151742879562
openai/gpt-5.5,82,2.0023538663663705
google/gemini-3.5-flash,82,1.3705151742879562
qwen/qwen3.6-35b-a3b,82,1.735433771585304
openai/gpt-5.4,82,1.7264915696047476
anthropic/claude-opus-4.8,83,2.0951680447944594
anthropic/claude-haiku-4.5,83,1.995775102764204
anthropic/claude-sonnet-4.6,82,2.0375008017812832
openai/gpt-5.4-mini,83,1.692281460717537
google/gemini-3.1-flash-lite,83,1.2798542258336676
openai/gpt-5.5,83,2.0499935787604118
google/gemini-3.1-pro-preview,83,1.4737146012040094
openai/gpt-5.4,83,1.9708919593161702
google/gemini-3.5-flash,83,1.6399566463410822
qwen/qwen3.5-397b-a17b,83,1.8047484896412986
anthropic/claude-opus-4.8,84,1.9479392797883741
qwen/qwen3.5-9b,83,1.7751250090009736
qwen/qwen3.6-35b-a3b,83,1.3535252706084164
google/gemini-3.1-pro-preview,84,1.4964159349401391
openai/gpt-5.4-mini,84,1.540133398994632
google/gemini-3.1-flash-lite,84,1.4702535277519118
openai/gpt-5.5,84,1.8660909034209452
openai/gpt-5.4,84,2.057920848840963
qwen/qwen3.5-397b-a17b,82,1.4702535277519118
anthropic/claude-sonnet-4.6,83,2.1391911805673027
google/gemini-3.5-flash,84,1.5444795210968603
qwen/qwen3.6-35b-a3b,84,1.7228001946245186
anthropic/claude-opus-4.8,85,1.946198199418395
openai/gpt-5.5,85,1.9513692199610146
anthropic/claude-haiku-4.5,85,1.6963555917093336
google/gemini-3.1-pro-preview,85,1.3040114826148388
