topic,content_type,primary_name,all_names,professions,ages,dollars
high_fees_unsuitable,borderline,Marcus,"['Marcus Devlin', 'Sheila Fontaine', 'Sheila', 'Sheila', 'Sheila', 'Sheila', 'Sheila']","['engineer', 'manager']","[34, 40]","['$285,000', '$150,000', '$200,000', '$410,000', '$190,000,', '$2,800', '$280,000', '$130,000', '$245,000']"
leveraged_etf_unsuitable,borderline,Marcus,"['Marcus Webb', 'Danielle Cho', 'Cho', 'Cho', 'Cho', 'Cho', 'Cho', 'Cho']","['engineer', 'retired']",[58],"['$3.4', '$185,000', '$1.2', '$420,000,', '$125,000', '$13,750']"
failure_to_know_customer,borderline,Marcus,"['Marcus Bellingham', 'Denise Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Bellingham', 'Bellingham', 'Kowalski', 'Bellingham', 'Bellingham', 'Kowalski', 'Bellingham', 'Kowalski', 'Kowalski', 'Kowalski', 'Bellingham', 'Bellingham', 'Kowalski', 'Kowalski', 'Bellingham', 'Bellingham']","['engineer', 'mechanic', 'retired']",[52],"['$4.2', '$1.8', '$95,000', '$2.6', '$180,000', '$19,800', '$180,000']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Delgado', 'Roth', 'Kendra Wu', 'Wu', 'Wu', 'Wu', 'Delgado', 'Wu', 'Wu', 'Wu', 'Wu', 'Delgado', 'Wu', 'Wu']","['engineer', 'mechanic']","[34, 26]","['$245,000', '$1.8', '$620,000', '$410,000', '$770,000', '$2,400', '$85,000', '$186,000', '$241,000', '$310,000,']"
high_fees_unsuitable,borderline,Margaret,"['Margaret Solano', 'Keith Brennan', 'Brennan', 'Margaret', 'Brennan', 'Margaret', 'Brennan', 'Brennan', 'Margaret', 'Margaret', 'Margaret', 'Brennan', 'Brennan']","['retiree', 'retired']",[58],"['$1.2', '$3,400', '$180,000', '$120,000', '$38,000', '$180,000', '$16,200', '$120,000', '$54,200', '$3,600,', '$900']"
senior_investor_exploitation,borderline,Margaret,"['Margaret Collings', 'Derek Vaughn', 'Margaret', 'Derek', 'Derek', 'Derek', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Margaret']","['physician', 'engineer', 'attorney', 'mechanic', 'retiree', 'retired']","[71, 71]","['$2.4', '$58,000', '$800,000', '$180,000', '$350,000', '$62,000']"
leveraged_etf_unsuitable,borderline,Anita,"['Anita Chowdhury', 'Chowdhury', 'Chowdhury', 'Pellegrino', 'Chowdhury', 'Pellegrino', 'Pellegrino', 'Chowdhury', 'Chowdhury', 'Chowdhury', 'Chowdhury', 'Pellegrino', 'Pellegrino', 'Pellegrino', 'Chowdhury']",['mechanic'],[52],"['$485,000', '$1.8', '$2.4', '$1.1', '$270,000']"
failure_to_know_customer,borderline,Marcus,"['Marcus Heller', 'Diane Choi', 'Choi', 'Choi', 'Heller', 'Heller', 'Choi', 'Heller', 'Choi', 'Heller', 'Choi', 'Choi', 'Heller', 'Heller', 'Choi', 'Q4', 'Choi', 'Heller', 'Heller', 'Heller', 'Choi']","['engineer', 'manager', 'retired']",[58],"['$1.4', '$2.3', '$48,000', '$3.2', '$185,000', '$133,200', '$120,000,', '$305,000', '$87,000,', '$218,000']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Webb', 'Linda Chao', 'Chao', 'Chao', 'Chao', 'Webb', 'Chao', 'Tom Kersey']","['engineer', 'manager', 'contractor', 'mechanic']",[58],"['$195,000', '$1.4', '$820,000', '$340,000', '$51,000', '$51,000', '$53,142,', '$54,060']"
inappropriate_risk_profile,borderline,Margaret,"['Margaret Whitfield', 'Wharton', 'Kevin Royce', 'Margaret', 'Royce', 'Margaret', 'Margaret', 'Margaret', 'Royce', 'Margaret', 'Margaret', 'Royce']","['executive', 'retiree', 'retired']",[58],"['$3.2', '$185,000,', '$320,000', '$92,800', '$320,000', '$140,800', '$48,000']"
leveraged_etf_unsuitable,borderline,Marcus,"['Marcus Webb', 'Diana Cortez', 'Cortez', 'Cortez', 'Tom Fielding', 'Webb']","['engineer', 'manager', 'retired']",[58],"['$2.8', '$175,000', '$1.4', '$180,000', '$19,800']"
failure_to_know_customer,borderline,Marcus,"['Marcus Webb', 'Diane Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Monte Carlo', 'Kowalski', 'Kowalski', 'Linda Chao', 'Kowalski']","['executive', 'retired']",[58],"['$1.4', '$380,000', '$85,000', '$1.9', '$95,000', '$20,900', '$500,000,', '$13,000']"
leveraged_etf_unsuitable,borderline,Marcus,"['Marcus Devlin', 'Priya Ramaswamy', 'Ramaswamy', 'Ramaswamy', 'Ramaswamy', 'Ramaswamy']",[],[52],"['$485,000', '$3.2', '$280,000', '$280,000', '$10,640']"
high_fees_unsuitable,borderline,Margaret,"['Margaret Ellison', 'Kevin Roark', 'Ellison', 'Ellison', 'Ellison', 'Ellison', 'Ellison', 'Roark', 'Ellison', 'Ellison', 'Ellison']","['attorney', 'retired']",[58],"['$1.4', '$185,000,', '$140,000', '$18,000']"
failure_to_know_customer,borderline,Marcus,"['Marcus Delgado', 'Priya Ramanathan', 'Ramanathan', 'Ramanathan', 'Ramanathan', 'Delgado', 'Ramanathan', 'Ramanathan', 'Ramanathan', 'Ramanathan', 'Ramanathan']",['mechanic'],[52],"['$285,000', '$1.9', '$95,000', '$10,450', '$95,000']"
high_fees_unsuitable,borderline,Marcus,"['Marcus Reinhardt', 'Brian Delacroix', 'Brian', 'Brian', 'Brian', 'Brian', 'Brian', 'Brian', 'Brian', 'Brian', 'Brian', 'Brian']","['engineer', 'mechanic']",[52],"['$185,000', '$1.4', '$310,000', '$480,000', '$93,000', '$93,000', '$106,000', '$960', '$32', '$928']"
failure_to_know_customer,borderline,Marcus,"['Marcus Reilly', 'Diane Kowalski', 'Kowalski', 'Reilly', 'Kowalski', 'Reilly', 'Reilly', 'Kowalski', 'Kowalski', 'Kowalski', 'Reilly', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Reilly', 'Reilly', 'Kowalski', 'Reilly']","['engineer', 'retired']",[58],"['$1.4', '$320,000', '$72,000', '$1.9', '$45,000', '$2,475']"
senior_investor_exploitation,borderline,Margaret,"['Margaret Ellsworth', 'Margaret', 'David Chen', 'Margaret', 'David', 'David', 'Margaret', 'David', 'Margaret', 'David', 'Margaret', 'Margaret', 'Margaret', 'David', 'Margaret', 'Margaret', 'David', 'Margaret', 'David', 'Margaret', 'David', 'Margaret', 'David']","['engineer', 'retiree', 'retired']","[71, 71]","['$2.8', '$4,200', '$2,900', '$68,000,', '$280,000', '$1.1', '$900,000', '$320,000', '$200,000', '$280,000', '$165,000', '$115,000', '$115,000', '$2.55']"
failure_to_know_customer,borderline,Marcus,"['Marcus Devlin', 'COVID', 'Helen']","['engineer', 'contractor', 'retiree', 'retired']",[59],"['$1.4', '$380,000', '$62,000', '$1.9', '$190,000', '$62,000', '$190,000', '$88,000', '$152,000', '$4,000']"
leveraged_etf_unsuitable,borderline,Marcus,"['Marcus Whitfield', 'Dana Reeves', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield']","['engineer', 'manager', 'retired']",[58],"['$3.2', '$185,000', '$320,000', '$44,800', '$28,800', '$100,000,']"
failure_to_know_customer,borderline,Derek,"['Derek Simmons', 'Simmons', 'Simmons', 'Simmons', 'Whittaker', 'Simmons', 'Simmons', 'Simmons', 'Simmons', 'Simmons', 'Whittaker', 'Simmons']","['manager', 'mechanic', 'retired']","[58, 34]","['$640,000', '$810,000', '$42,000', '$460,800', '$115,200', '$64,000', '$115,200', '$102,067', '$13,000']"
high_fees_unsuitable,borderline,Sandra,"['Sandra Kowalski', 'Craig Denholm', 'Craig', 'Craig', 'Sandra', 'Sandra', 'Sandra', 'Sandra', 'Craig', 'Sandra']","['attorney', 'retired']","[58, 62]","['$1.4', '$900,000', '$85,000', '$168,000', '$72,000', '$54,000', '$42,000', '$4,200', '$12,600,', '$1,100', '$1,400']"
complex_products_unsophisticated_investor,borderline,Margaret,"['Margaret Kowalski', 'Derek Hollis', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['schoolteacher', 'teacher', 'manager', 'mechanic', 'retiree', 'retired']",[58],"['$410,000', '$2,800', '$61,500', '$55,000', '$61,500', '$84,900', '$79,300']"
senior_investor_exploitation,borderline,Margaret,"['Margaret Ellison', 'Craig Fulton', 'Margaret', 'Craig', 'Craig', 'Margaret', 'Craig', 'Margaret', 'Craig', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Craig', 'Margaret', 'Craig', 'Craig', 'Margaret']","['engineer', 'manager', 'retiree', 'retired']","[71, 71]","['$2.1', '$48,000', '$2,800', '$168,000', '$294,000', '$64,680', '$17,640', '$294,000', '$294,000']"
inappropriate_risk_profile,borderline,Gerald,"['Gerald Whitmore', 'Gerald', 'Lena Marchetti', 'Gerald', 'Lena', 'Gerald', 'Lena', 'Gerald', 'Gerald', 'Gerald', 'Lena', 'Lena', 'Gerald', 'Gerald', 'Gerald', 'Lena', 'Lena', 'Gerald', 'Lena']","['engineer', 'mechanic', 'retired']",[58],"['$1.4', '$95,000,', '$620,000', '$140,000', '$8,400', '$2,200']"
failure_to_know_customer,borderline,Diane,"['Diane Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski']","['engineer', 'retired']",[58],"['$1.4', '$62,000', '$1.8', '$140,000', '$179,000', '$179,000', '$108,000', '$32,000', '$140,000', '$95,000,', '$45,000']"
inappropriate_risk_profile,borderline,Patricia,"['Patricia Wynn', 'Patricia', 'Patricia', 'Patricia', 'Patricia', 'Patricia', 'Patricia', 'Patricia']","['engineer', 'retired']",[52],"['$85,000', '$1.4', '$600,000', '$210,000', '$69,000']"
leveraged_etf_unsuitable,borderline,Gerald,"['Gerald Whitfield', 'Gerald', 'Marcus Chen', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald']","['engineer', 'manager', 'mechanic']",[52],"['$185,000', '$1.4', '$620,000', '$310,000', '$62,000', '$62,000', '$95,500,', '$33,500', '$16,500', '$62,000', '$8,000']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Henley', 'Denise Kowalski', 'Denise', 'Denise', 'Denise', 'Denise', 'Denise', 'Denise']",['engineer'],[34],"['$215,000', '$180,000', '$45,000', '$95,000', '$2,100', '$38,000', '$65,000']"
failure_to_know_customer,borderline,Diane,"['Diane Ostrowski', 'Pellegrini']","['engineer', 'manager', 'mechanic', 'retired']",[54],"['$1.8', '$420,000', '$62,000', '$2.4', '$63,000', '$29,400,', '$29,400']"
inappropriate_risk_profile,borderline,Margaret,"['Margaret Kowalski', 'Derek Simmons', 'Simmons', 'Simmons', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Simmons', 'Kowalski', 'Kowalski']","['executive', 'retired']",[58],"['$1.4', '$820,000,', '$650,000', '$95,000,', '$140,000', '$4,480', '$4,480', '$1.4']"
leveraged_etf_unsuitable,borderline,Marcus,"['Marcus Webb', 'Priya Nair', 'Nair', 'Nair', 'Nair', 'Nair', 'Nair', 'Nair']",['mechanic'],[52],"['$780,000', '$4.2', '$320,000', '$100,000,', '$4,800']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Reinhardt', 'Reinhardt', 'Danielle Cho', 'Reinhardt', 'Cho', 'Cho', 'Cho', 'Cho', 'Reinhardt', 'Reinhardt', 'Reinhardt', 'Reinhardt', 'Reinhardt', 'Cho', 'Reinhardt', 'Reinhardt', 'Cho', 'Cho', 'Cho', 'Cho']","['engineer', 'manager', 'contractor', 'mechanic']",[52],"['$195,000', '$1.4', '$70,000', '$580,000', '$70,000', '$75,040', '$34,500', '$35,500,']"
complex_products_unsophisticated_investor,borderline,Margaret,"['Margaret Kowalski', 'Derek Hamlin', 'Hamlin', 'Hamlin', 'Hamlin', 'Margaret', 'Hamlin', 'Margaret', 'Hamlin', 'Hamlin', 'Margaret', 'Margaret', 'Margaret', 'Hamlin', 'Hamlin', 'Margaret']","['retiree', 'retired']","[58, 34]","['$410,000', '$95,000', '$38,000', '$19,000', '$19,000', '$16,300', '$17,100,', '$1,900,', '$19,000', '$1,900']"
leveraged_etf_unsuitable,borderline,Gerald,"['Gerald Hoffman', 'Gerald', 'Danielle Chung', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald']","['engineer', 'mechanic', 'retired']",[52],"['$120,000', '$2.4', '$3.8', '$180,000', '$277,000,', '$97,000', '$27,000', '$97,000']"
inappropriate_risk_profile,borderline,Maria,"['Maria Shelton', 'Derek Caine', 'Maria', 'Maria', 'Derek', 'Derek', 'Derek', 'Maria', 'Maria', 'Maria', 'Maria', 'Maria', 'Maria', 'Maria', 'Derek', 'Derek', 'Derek', 'Derek', 'Maria', 'Derek', 'Maria', 'Maria']","['executive', 'retired']",[58],"['$2.8', '$450,000', '$72,000', '$280,000', '$115,000,', '$280,000']"
senior_investor_exploitation,borderline,Margaret,"['Margaret Thornton', 'Kevin Mallory', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['engineer', 'mechanic', 'retiree', 'retired']","[71, 44, 71]","['$2.8', '$4,200', '$2,900', '$140,000', '$85,400', '$2.55']"
inappropriate_risk_profile,borderline,Margaret,"['Margaret Hsu', 'Derek Boland', 'Hsu', 'Hsu', 'Hsu', 'Hsu', 'Hsu', 'Hsu', 'Hsu', 'Hsu', 'Hsu', 'Hsu']","['engineer', 'consultant', 'retired']",[58],"['$140,000', '$2.1', '$1.4', '$210,000', '$210,000', '$126,000']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Ellison', 'Patricia Huang', 'Ellison', 'Huang', 'Huang', 'Huang', 'Huang', 'Ellison', 'bull', 'Ellison', 'Huang', 'Huang', 'Ellison', 'Ellison', 'Huang', 'Ellison', 'Huang', 'Ellison', 'Ellison', 'Huang', 'Ellison', 'Huang', 'Huang']","['engineer', 'manager', 'mechanic', 'retired']","[58, 58]","['$2.1', '$95,000', '$1.4', '$310,000', '$68,000', '$45,000', '$23,000', '$28,000,']"
senior_investor_exploitation,borderline,Margaret,"['Margaret Olsen', 'Margaret', 'David Nakamura', 'David', 'David', 'Margaret', 'Margaret', 'David', 'Margaret', 'Margaret', 'David', 'David', 'Margaret', 'David', 'Margaret', 'Margaret', 'Margaret', 'David', 'Margaret', 'Margaret', 'David', 'Margaret']","['engineer', 'mechanic', 'retiree', 'retired']","[71, 71]","['$2.4', '$1.8', '$6,200', '$3,400', '$180,000', '$39,600', '$39,600']"
failure_to_know_customer,borderline,Margaret,"['Margaret Chen', 'Margaret', 'David Park', 'David', 'Margaret', 'Margaret', 'David', 'David', 'Margaret', 'David', 'David', 'Margaret', 'Margaret', 'David', 'David']","['executive', 'retired']",[58],"['$1.4', '$185,000', '$95,000', '$70,000', '$7,700']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Blevin', 'Danielle Prichard', 'Blevin', 'Blevin', 'Blevin', 'Blevin', 'Blevin', 'Blevin', 'Blevin', 'Blevin', 'Blevin']","['engineer', 'retired']",[58],"['$95,000', '$1.4', '$820,000', '$580,000', '$145,000', '$200,100,', '$55,100']"
high_fees_unsuitable,borderline,Marcus,"['Marcus Delgado', 'Brenda Castellano', 'Castellano', 'Castellano', 'Delgado', 'Castellano', 'Castellano', 'Delgado', 'Delgado', 'Castellano', 'Castellano']","['engineer', 'mechanic', 'retired']",[58],"['$1.4', '$320,000', '$80,000', '$45,000', '$210,000', '$6,200', '$11,800', '$1,350', '$120']"
complex_products_unsophisticated_investor,borderline,Margaret,"['Margaret Dawson', 'Kevin Trask', 'Margaret', 'Kevin', 'Kevin', 'Kevin', 'Margaret', 'Kevin', 'Margaret', 'Margaret', 'Kevin', 'Kevin', 'Kevin', 'Margaret', 'Kevin']","['teacher', 'retired']",[58],"['$410,000', '$95,000', '$28,500', '$3,192']"
inappropriate_risk_profile,borderline,Margaret,"['Margaret Holloway', 'Derek Nash', 'Nash', 'Nash']","['engineer', 'mechanic', 'retired']",[58],"['$1.4', '$620,000', '$480,000', '$300,000', '$72,000,', '$70,000', '$64,260', '$66,500,', '$3,500', '$70,000']"
high_fees_unsuitable,borderline,Margaret,"['Margaret Kowalski', 'Daniel Reeves', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['retiree', 'retired']",[58],"['$1.4', '$3,200', '$140,000', '$179,000', '$121,000', '$19,000', '$11,200']"
leveraged_etf_unsuitable,borderline,Marcus,"['Marcus Devereaux', 'Priya Venkatesh', 'Venkatesh', 'Devereaux', 'Devereaux', 'Venkatesh', 'Devereaux', 'Venkatesh', 'Devereaux', 'Venkatesh', 'Devereaux', 'Venkatesh', 'Devereaux', 'Devereaux']",[],"[44, 60]","['$780,000', '$3.2', '$5.8', '$320,000', '$320,000', '$284,800', '$35,200', '$500,000,']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Ellison', 'Derek Thornton', 'Ellison', 'Ellison', 'Ellison', 'Ellison', 'Ellison', 'Thornton', 'Thornton', 'Thornton', 'Ellison', 'Thornton', 'Ellison', 'Ellison', 'Thornton', 'Ellison', 'Ellison', 'Thornton', 'Ellison', 'Ellison', 'Ellison', 'Thornton', 'Thornton', 'Ellison', 'Ellison', 'Ellison', 'Thornton', 'Ellison', 'Thornton', 'Thornton']","['engineer', 'mechanic', 'retired']","[58, 55]","['$1.4', '$95,000', '$22,000', '$600,000', '$112,000', '$150,000', '$118,000', '$112,000', '$2']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Webb', 'Webb', 'Danielle Farrow', 'Webb', 'Farrow', 'Farrow', 'Thomas Gill']","['engineer', 'manager', 'contractor', 'mechanic']","[58, 58]","['$195,000', '$1.4', '$620,000', '$310,000', '$10,000', '$46,500', '$30,700', '$27,400', '$29,800', '$16,700', '$25,000']"
complex_products_unsophisticated_investor,borderline,Margaret,"['Margaret Kowalski', 'Derek Huang', 'Margaret', 'Margaret', 'Derek', 'Margaret', 'Derek', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Derek', 'Derek']","['retiree', 'retired']",[58],"['$410,000', '$95,000', '$42,000', '$505,000', '$47,500', '$47,500', '$5,225']"
inappropriate_risk_profile,borderline,Sandra,"['Sandra Whitfield', 'Craig Townsend', 'Sandra', 'Sandra', 'Craig', 'Craig', 'Sandra', 'Craig', 'Sandra', 'Craig', 'Sandra', 'Sandra', 'Craig', 'Craig', 'Sandra', 'Craig', 'Craig', 'Craig']",['retired'],[58],"['$1.4', '$95,000', '$600,000', '$168,000', '$188,000,', '$197,000', '$9,000']"
complex_products_unsophisticated_investor,borderline,Margaret,"['Margaret Kowalski', 'Derek Hines', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['teacher', 'mechanic', 'retired']",[58],"['$410,000', '$95,000', '$19,000', '$38,000']"
high_fees_unsuitable,borderline,Margaret,"['Margaret Dunlap', 'Kevin Royce', 'Margaret', 'Margaret', 'Margaret', 'Royce', 'Margaret', 'Margaret', 'Margaret', 'Royce', 'Royce', 'Margaret']","['retiree', 'retired']",[58],"['$1.9', '$800,000', '$400,000', '$190,000', '$3,200', '$9,500', '$1']"
leveraged_etf_unsuitable,borderline,Leah,"['Leah Prescott', 'Prescott', 'Prescott', 'David Koh', 'Koh', 'Prescott', 'Prescott', 'Prescott', 'Prescott', 'Prescott']","['engineer', 'manager', 'mechanic', 'retired']","[58, 55]","['$2.1', '$1.4', '$145,000', '$168,000', '$69,000', '$69,000']"
senior_investor_exploitation,borderline,Margaret,"['Margaret Thornton', 'Kevin Park', 'Thornton', 'Thornton', 'Kevin Park', 'Park', 'Park', 'Thornton', 'Thornton', 'Diana Walsh', 'Thornton', 'Thornton', 'Thornton', 'Park', 'Thornton', 'Park', 'Thornton', 'Park', 'Thornton']","['engineer', 'retiree', 'retired']","[74, 74]","['$2.8', '$4,200', '$3,100', '$400,000', '$280,000', '$390,000', '$195,000', '$280,000', '$280,000']"
senior_investor_exploitation,borderline,Margaret,"['Margaret Ellison', 'Raymond Kelleher', 'Kelleher', 'Kelleher', 'Ellison', 'Kelleher', 'Ellison', 'Ellison', 'Kelleher', 'Ellison', 'Kelleher', 'Ellison', 'Ellison', 'Kelleher', 'Ellison', 'Kelleher', 'Kelleher', 'Ellison']","['engineer', 'manager', 'mechanic', 'retired']","[74, 65]","['$3.2', '$1.8', '$6,800', '$185,000,', '$70,300']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Webb', 'Diana Cho', 'Webb', 'Webb', 'Cho', 'Cho', 'Cho', 'Cho', 'Cho', 'Cho']","['engineer', 'retired']",[58],"['$3.2', '$145,000', '$180,000', '$256,000', '$410,000,', '$320,000', '$90,000']"
leveraged_etf_unsuitable,borderline,Marcus,"['Marcus Thornton', 'Thornton', 'Danielle Kowalski', 'Thornton', 'Kowalski', 'Kowalski', 'Thornton', 'Thornton', 'Kowalski', 'Thornton', 'Kowalski', 'Thornton', 'Thornton', 'Kowalski', 'James Fenton', 'Kowalski', 'Kowalski']","['engineer', 'retired']",[58],"['$2.8', '$185,000', '$140,000,', '$38,000', '$82,600', '$57,400', '$1,100']"
inappropriate_risk_profile,borderline,Roth,"['Roth', 'Rachel Kim', 'Roth', 'Rachel', 'Rachel', 'Rachel', 'Rachel']","['engineer', 'manager']",[34],"['$215,000', '$180,000', '$410,000']"
senior_investor_exploitation,borderline,Harold,"['Harold Bergstrom', 'Carla Nguyen', 'Carla', 'Carla', 'Harold', 'Carla', 'Carla', 'Harold', 'Harold', 'Carla', 'Harold', 'Carla', 'Harold', 'Harold the', 'Carla', 'Carla', 'Harold', 'Carla', 'Carla', 'Harold', 'Carla', 'Carla', 'Harold', 'Harold', 'Carla']","['engineer', 'attorney', 'manager', 'retired']",[74],"['$2.1', '$4,800', '$2,900', '$175,000', '$54,250', '$2.1', '$1.97', '$175,000']"
high_fees_unsuitable,borderline,Margaret,"['Margaret Albright', 'David Kessler', 'Albright', 'Kessler', 'Kessler', 'Albright', 'Kessler', 'Kessler', 'Albright', 'Albright', 'Kessler', 'Albright', 'Kessler', 'Kessler', 'Kessler', 'Albright', 'Kessler', 'Albright']","['manager', 'mechanic', 'retiree', 'retired']","[61, 65]","['$1.4', '$62,000', '$105,000', '$45,000', '$150,000', '$222,000,', '$195,000', '$150,000', '$27,000']"
failure_to_know_customer,borderline,Marcus,"['Marcus Reilly', 'Helen Tsao', 'Helen']","['engineer', 'contractor', 'retired']",[],"['$1.9', '$6,200', '$190,000', '$350,000', '$430,000', '$254,000', '$190,000', '$350,000']"
high_fees_unsuitable,borderline,Marcus,"['Marcus Webb', 'Danielle Kershaw', 'Kershaw', 'Kershaw', 'Webb', 'Kershaw', 'Kershaw', 'Kershaw', 'Kershaw']","['engineer', 'manager', 'retired']",[58],"['$1.4', '$185,000', '$900,000', '$168,000', '$10,900', '$1,445', '$12,345', '$36,100', '$168,000', '$500,000']"
