case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q17,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.037,0.0741,0.1111,0.259,,,,,,0,1,,27,27,0,attempt,0,Plaintiff Samvit Ramadurgam is a stockholder of Defendant Destiny XYZ Inc. (the “Company”) and seeks to inspect certain books and records under 8 Del. C. § 220.,Ramadurgam and Prasad met in 2012 when they were teenagers participating in a startup incubator program called Y Combinator.12 They became close friends Id. ¶¶ 18−19.
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q19,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,1,0.0357,1,0.0357,0.1176,0.1176,0.2535,,,,,,0,0,,28,6,0,attempt,0,the pleading deficiencies in the Complaint.,"the problem because the HCA Report was the valuation adopted for the Transaction, and it did not attempt to address the disconnect between the narrative and the schedule."
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q20,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0667,0.1053,0.1053,0.3107,,,,,,0,0,,15,4,0,attempt,0,to make that decision.,"as to why we’re taking this action, what the plan is subsequently in the meeting."
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q21,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.15,0.3502,,,,,,0,0,,20,20,0,attempt,0,"The Court took the silence as confirmation of defiance, and proceeded to enter default and sanctions to restore order forthwith.",Prasad then counted the three votes in favor and announced that the valuation resolution had been approved. When Prasad presented
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q22,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.15,0.2,0.2717,,,,,,0,0,,20,20,0,attempt,0,"The silence spoke volumes. The meeting proceeded without debate, as Prasad advanced his plan to oust Ramadurgam and consolidate control.",Prasad then counted the three votes in favor and announced that the valuation resolution had been approved. When Prasad presented
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q23,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,1,0.05,1,0.05,0.2,0.3,0.3891,,,,,,0,0,,20,20,0,attempt,0,"Prasad called for a vote, and the proposal passed over Ramadurgam’s objection because Prasad controlled a majority of the votes.",Prasad then counted the three votes in favor and announced that the valuation resolution had been approved. When Prasad presented
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q24,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.0976,0.0976,0.4094,,,,,,0,0,,20,21,0,attempt,0,They refused to answer because they planned to ambush him with the reverse-forward split they had already resolved to approve,Prasad then counted the three votes in favor and announced that the valuation resolution had been approved. When Prasad presented
cl_2026_illappct_marchi_v_centrust_bank,Q01,A,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1961,,,,,,0,0,,1,6,0,attempt,0,"Appellate Court of Illinois, First District",illappct
cl_2026_illappct_marchi_v_centrust_bank,Q02,A,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,attempt,0,2025,2026
cl_2026_illappct_marchi_v_centrust_bank,Q03,A,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,4,1.0,4,1.0,0.8,0.8,0.8846,,,,,,0,0,,4,6,0,attempt,0,"Marchi v. Centrust Bank, N.A.",marchi v. centrust bank
cl_2026_illappct_marchi_v_centrust_bank,Q04,A,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2609,,,,,,0,0,,3,3,0,attempt,0,"June 28, 2024",2026-07-30
cl_2026_illappct_marchi_v_centrust_bank,Q07,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1681,,,,,,0,0,,14,2,0,attempt,0,their guaranties.,"guarantees related to the MCI loans, fraud, civil conspiracy, and tortious interference with contract."
cl_2026_illappct_marchi_v_centrust_bank,Q08,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.1,0.125,0.125,0.3147,,,,,,0,0,,10,22,0,attempt,0,availability of a deficiency judgment and the allocation of the burden of proof under section 9-626 of the Uniform Commercial Code.,impact on Centrust’s ability to recover under the loan agreements.
cl_2026_illappct_marchi_v_centrust_bank,Q09,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.1,0.0909,0.1364,0.2113,,,,,,0,0,,10,34,0,attempt,0,"availability of a deficiency judgment, the debtor’s right to an offset measured by fair market value rather than the price realized at sale, and the allocation of the burden of proof under Article 9.",impact on Centrust’s ability to recover under the loan agreements.
cl_2026_illappct_marchi_v_centrust_bank,Q10,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,3,0.4286,3,0.4286,0.1765,0.1765,0.2422,,,,,,0,0,,7,27,0,attempt,0,"the sale process by failing to adequately market the collateral, provide sufficient notice to potential bidders, and avoid chilling the bidding, thereby rendering the disposition commercially unreasonable.","the sale process, including dealing with customers."
cl_2026_illappct_marchi_v_centrust_bank,Q11,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,2,0.0833,4,0.1667,0.4783,0.5217,0.6154,,,,,,0,0,,24,22,0,attempt,0,"attorney's fees"" unless the secured party proves that the amount of proceeds that would have been realized is less than that sum.","attorney’s fees,” and the burden was on Centrust to show that a commercially reasonable sale would have realized an amount “less than that sum.”"
cl_2026_illappct_marchi_v_centrust_bank,Q12,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0714,0.0889,0.0889,0.2463,,,,,,0,0,,14,31,0,attempt,0,"material facts from the circuit court—namely, that it had previously assigned the note and mortgage to the FDIC and therefore lacked standing to obtain the judgment in the first place.",prior statements and filings in which they acknowledge MCI was only a nominal party.
cl_2026_illappct_marchi_v_centrust_bank,Q13,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,2,0.25,0.2857,0.2857,0.4545,,,,,,0,0,,8,13,0,attempt,0,"or refuse to defend because of fraud, collusion, or a conflict of interest.",to defend either fraudulently or through willful neglect.
cl_2026_illappct_marchi_v_centrust_bank,Q14,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,1,0.0167,3,0.05,0.2063,0.3651,0.3645,,,,,,0,0,,60,66,0,attempt,0,"that Centrust did not give them reasonable notification of the sale, failed to adequately market the assets, and disposed of the collateral in a private, hurried transaction for substantially less than fair value. They argue that such deficiencies render the disposition commercially unreasonable and preclude any deficiency judgment, or at least shift to Centrust the burden to prove the reasonableness of the sale under Article 9.","that because the sale of MCI was not commercially reasonable, they are relieved of their obligations under their respective guarantees. Specifically, they argue that the price at which MCI’s assets were sold was too low compared to the earlier valuations and that Centrust mishandled the sale process, including dealing with customers. Marchi and Goodrich note that the trial court concluded"
cl_2026_illappct_marchi_v_centrust_bank,Q19,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0435,0.069,0.069,0.2317,,,,,,0,0,,23,6,0,attempt,0,standard of review is de novo.,trial court concluded that Centrust did not meet its burden of proof and that it could not find reasonableness based on “these facts.”
cl_2026_illappct_marchi_v_centrust_bank,Q21,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.15,0.15,0.3345,,,,,,0,0,,20,20,0,attempt,0,"The trial court agreed and granted summary judgment in favor of Centrust, concluding the setoff was authorized by the agreements.","Marchi and Goodrich raised, as an affirmative defense, improper disposition of collateral, alleging that Centrust failed to conduct a commercially"
cl_2026_illappct_marchi_v_centrust_bank,Q22,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.15,0.2491,,,,,,0,0,,20,20,0,attempt,0,We affirm. The unambiguous language of the promissory note and signature block does not bind Marchi in his individual capacity.,"Marchi and Goodrich raised, as an affirmative defense, improper disposition of collateral, alleging that Centrust failed to conduct a commercially"
cl_2026_illappct_marchi_v_centrust_bank,Q23,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.05,0.2939,,,,,,0,0,,20,20,0,attempt,0,The circuit court did not err in granting Centrust's motion for summary judgment on the guarantees and entering judgment accordingly.,"Marchi and Goodrich raised, as an affirmative defense, improper disposition of collateral, alleging that Centrust failed to conduct a commercially"
cl_2026_illappct_marchi_v_centrust_bank,Q24,D,post_cutoff,2026-07-30,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.1,0.3133,,,,,,0,0,,20,20,0,attempt,0,"The trial court entered judgment for defendants, holding that the bank's commercially unreasonable sale barred deficiency judgment against the guarantors.","Marchi and Goodrich raised, as an affirmative defense, improper disposition of collateral, alleging that Centrust failed to conduct a commercially"
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q02,A,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,attempt,0,2006,2026
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q03,A,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,1,6,1.0,6,1.0,1.0,1.0,1.0,,,,,,0,0,,6,6,0,attempt,0,In re Max Hacker Family Trust,in re max hacker family trust
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q04,A,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.3478,,,,,,0,0,,3,3,0,attempt,0,"June 21, 2024",2026-07-24
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q07,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,1,0.0244,12,0.2927,0.4615,0.5641,0.503,,,,,,0,0,,41,37,0,attempt,0,"Max Hacker and a beneficiary of the Max Hacker Family Trust, appeals the district court's order denying her petition to set aside trust amendments and related conveyances based on lack of capacity and undue influence. We affirm.","Max and Janice Hacker and a named beneficiary of the Max Hacker Family Trust, appeals the district court's order granting summary judgment in favor of Janice Hacker, trustee, on Terena's various legal challenges to her mother's alleged misappropriation of trust assets."
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q08,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,3,0.3,0.3448,0.3448,0.4483,,,,,,0,0,,10,19,0,attempt,0,circumvent those terms by distributing all of the Family Trust assets to herself and thereby terminate the Family Trust.,simply treat the Max Hacker Trust as the Family Trust.
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q09,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0278,0.0513,0.0513,0.1231,,,,,,0,0,,36,3,0,attempt,0,to the contrary.,"against her mother related to those transfers."" This case is made more difficult by Terena's imprecise claims and both parties' briefing, each of which occasionally conflates well-known legal terminology, such as ""real"" and ""personal"" property."
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q10,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,3,0.1304,0.3265,0.3673,0.4539,,,,,,0,0,,23,26,0,attempt,0,"not have dismissed her petition without first allowing a reasonable time for the real party in interest to ratify, join, or be substituted into the action.",have allowed her a reasonable time to amend her petition to substitute or add herself as a beneficiary of the Max Hacker Trust.
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q11,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,3,0.2727,0.5,0.5,0.5688,,,,,,0,0,,11,9,0,attempt,0,property from the Family Trust to the Survivor's Trust.,real estate from the Max Hacker Trust to the Janice K.
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q12,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.1111,0.0667,0.0667,0.2373,,,,,,0,0,,9,21,0,attempt,0,"is de novo, and we must ascertain and give effect to the settlor’s intent as expressed in the instrument’s plain language.",Section A would require the exclusion of real property.
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q13,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0769,0.1818,0.3182,0.3926,,,,,,0,0,,26,18,0,attempt,0,"imposition of filing restrictions against her."" Accordingly, we deem that issue abandoned and do not address it further.",". sanctions against Terena Becker because she has already paid the full amount that was owed."" As a result, we do not consider the issue of sanctions."
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q14,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,1,0.0167,2,0.0333,0.2276,0.3415,0.3652,,,,,,0,0,,60,63,0,attempt,0,"the separate children's trust required under Article IV after Max's death did not divest Terena of her vested remainder; it merely left the administration of that interest imperfect. A trustee's noncompliance does not erase a beneficiary's rights. Thus, regardless of Janice's omissions, Terena retained a cognizable beneficial interest and, therefore, standing to challenge the subsequent transfers and administration of trust assets in probate.","the Family Trust did not extinguish Terena's interest in that trust. On the one hand, the record establishes that Janice intended to administer the existing Max Hacker Trust under the terms of the Family Trust, and Terena possessed a beneficial interest in both trusts. On the other hand, logically and legally, a trust must exist before it may be terminated."
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q16,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,4,0.1333,4,0.1333,0.439,0.439,0.5311,0.5,1,0.45,8,5,0,0,,30,11,0,attempt,0,"Factual and Procedural Background
Standard of Review
Analysis
Attorney Fees
Conclusion",FACTUAL AND PROCEDURAL BACKGROUND | REVIEW OF TERENA'S APPELLATE CHALLENGE | I. Scope of Review | II. Statute of Limitations and Procedural Bars | III. Standing | IV. Merits | V. Sanctions and Attorney Fees | CONCLUSION
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q17,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,2,0.087,0.1579,0.1579,0.3982,,,,,,0,1,,23,15,0,attempt,0,Max Hacker created the Max Hacker Family Trust and named himself as the initial trustee.,"In 2018, after Max Hacker received a diagnosis of a terminal illness, he and his wife, Janice, sought legal assistance in estate planning."
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q19,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.027,0.0889,0.0889,0.2286,,,,,,0,0,,37,8,0,attempt,0,"the parties, conflated standing with subject matter jurisdiction.","Janice, relied on Taliaferro to find that the Family Trust was never formed because it never received property, and because the Family Trust did not exist, then Terena has no standing as a beneficiary of that trust."
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q20,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,2,0.2222,0.3077,0.3077,0.3171,,,,,,0,0,,9,4,0,attempt,0,Max Hacker Family Trust.,Family Trust upon Max's death because Janice survived him.
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q21,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.1,0.2901,,,,,,0,0,,20,20,0,attempt,0,"Thus, any valuation, allocation, or determination must be made as of that date, not retrospectively adjusted for subsequent market fluctuations.","Here, none of the transfers completely divested Terena of her interest in the trust so long as some property remained."
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q22,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.05,0.2625,,,,,,0,0,,20,20,0,attempt,0,"Thus, vested rights must be protected, but potential or discretionary benefits may be altered without offending the statute’s plain language.","Here, none of the transfers completely divested Terena of her interest in the trust so long as some property remained."
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q23,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,3,0.15,0.15,0.2,0.2734,,,,,,0,0,,20,20,0,attempt,0,"Nothing in the trust instrument authorized such divestment, and the trustee's action was therefore void and without legal effect entirely.","Here, none of the transfers completely divested Terena of her interest in the trust so long as some property remained."
cl_2026_kanctapp_in_re_max_hacker_family_trust,Q24,D,post_cutoff,2026-07-24,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.05,0.3607,,,,,,0,0,,20,20,0,attempt,0,It therefore dismissed their petition for lack of standing and denied their requests for an accounting and any further relief.,"Here, none of the transfers completely divested Terena of her interest in the trust so long as some property remained."
cl_2026_md_nathanson_v_tortoise_capital_advisors,Q02,A,post_cutoff,2026-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.5,,,,,,0,0,,1,1,0,attempt,0,2019,2026
